sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:unitid,ADD_INFO:unit,ADD_INFO:ucum_code,ADD_INFO:low_normal_value,ADD_INFO:high_normal_value,ADD_INFO:expected_min_value,ADD_INFO:expected_max_value,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
6674,ST segment analysis lead V4,0,,20768159,,,,ST segment analyse afleiding V4,STv4,OLGV-OUD,51,mm,mm,,,,,0.56,APPROVED,EQUAL,Patrick Thoral,1686357474218,21490795,ST amplitude.lead V4,Measurement,MAPS_TO,,Patrick Thoral,1686357473334,
13060,axillary temperature,202198,,202198,LOINC,8328-7,Axillary temperature,Temp Axillair,Temp Axillair,HD-Temperatuur,59,°C,Cel,,,,,1.00,APPROVED,UNMATCHED,Patrick Thoral,1686436846681,3025085,Axillary temperature,Measurement,MAPS_TO,,<auto>,1686356376180,
8852,peak inspiratory airway pressure,50839,,57509,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,P max,P max,ZZ-OUD-Resp-Evita Machinegegevens,177,mbar,mbar,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689547273724,3016078,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689547273200,
12445,PA min set,57816,,68717,,,,PA min ingesteld,PA min ingesteld,CVVH-Instellingen,173,mmHg,mm[Hg],,,,,0.41,APPROVED,UNMATCHED,Patrick Thoral,1686481696106,0,Unmapped,,MAPS_TO,,,0,
8777,Gastric RetentionAway,32595,,32595,,,,MaagRetentieWeg,MaagRetWeg,VB-Tr.Digestivus,6,ml,mL,,,,,0.42,APPROVED,EQUAL,Patrick Thoral,1686486937178,3023454,Fluid output gastric tube,Measurement,MAPS_TO,,Patrick Thoral,1686486936351,
9587,Wondrain4 Stand,2089,,2089,,,,Wonddrain4 Stand,Wdrain4/Stand,VB-Wonddrains,6,ml,mL,,,,,0.30,APPROVED,UNMATCHED,Patrick Thoral,1686488609529,0,Unmapped,,MAPS_TO,cumulative output,,0,
13061,oral temperature,546,,546,LOINC,8331-1,Oral temperature,Temp Oraal,Temp Oraal,HD-Temperatuur,59,°C,Cel,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686498234975,3006322,Oral temperature,Measurement,MAPS_TO,,<auto>,1686356376856,
12446,PBE max set,57796,,68690,,,,PBE max ingesteld,PBE max ingesteld,CVVH-Instellingen,173,mmHg,mm[Hg],,,,,0.41,APPROVED,UNMATCHED,Patrick Thoral,1686481699605,0,Unmapped,,MAPS_TO,,,0,
9609,BIPAP T1 Evita1,18339,,37997,,,,BIPAP T1 Evita1,BIPAP T1 Evita1,ZZ-OUD-Resp-Evita Machinegegevens,0,None,,,,,,0.36,APPROVED,EQUIVALENT,Patrick Thoral,1686607578729,36303705,High pressure hold time setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686606501399,
9611,BIPAP T2 Evita1,18446,,38011,,,,BIPAP T2 Evita1,BIPAP T2 Evita1,ZZ-OUD-Resp-Evita Machinegegevens,0,None,,,,,,0.35,APPROVED,EQUIVALENT,Patrick Thoral,1686607586637,36306099,Low pressure hold time setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686607585271,
8779,StomachRetNot Gone,78433,,78433,,,,MaagRetNietWeg,MaagRetNw,VB-Tr.Digestivus,6,ml,mL,,,,,0.46,APPROVED,EQUAL,Patrick Thoral,1686480025653,35608035,Gastric aspirate observable,Measurement,MAPS_TO,,Patrick Thoral,1686480020428,
12447,PD1 max set,57289,,68177,,,,PD1 max ingesteld,PD1 max ingesteld,CVVH-Instellingen,173,mmHg,mm[Hg],,,,,0.41,APPROVED,UNMATCHED,Patrick Thoral,1686481992887,0,Unmapped,,MAPS_TO,,,0,
6675,ST Segment Analysis Lead V5,0,,20734499,,,,ST segment analyse afleiding V5,STv5,OLGV-OUD,51,mm,mm,,,,,0.56,APPROVED,EQUAL,Patrick Thoral,1686357492184,21490796,ST amplitude.lead V5,Measurement,MAPS_TO,,Patrick Thoral,1686357491338,
8780,Vomit,4982,,4982,,,,Braken,Braken,VB-Tr.Digestivus,6,ml,mL,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686487124472,3028277,Fluid output emesis,Measurement,MAPS_TO,,Patrick Thoral,1686487118588,
13062,tympanic temperature,51052,,52540,LOINC,76011-6,Ear temperature,Temp Oor,Temp Oor,HD-Temperatuur,59,°C,Cel,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689548712564,3025163,Tympanic membrane temperature,Measurement,MAPS_TO,,Patrick Thoral,1689548709304,
9619,Mv Leakage,7,,7,,,,Mv Lekkage,Mv Lekkage,ZZ-OUD-Resp-PatientGeg.,26,l/min,L/min,,,,,0.72,APPROVED,EQUAL,Patrick Thoral,1686609457866,21490879,Ventilator airway circuit leakage volume,Measurement,MAPS_TO,,Patrick Thoral,1686609456022,
8782,Sengtaken,47,,47,,,,Sengtaken,Sengtaken,VB-Tr.Digestivus,6,ml,mL,,,,,0.61,APPROVED,INEXACT,Patrick Thoral,1686487020232,21491183,Fluid output gastrointestinal drain [Volume] Measured,Measurement,MAPS_TO,,Patrick Thoral,1686487019178,
12448,PD2 min set,57569,,68501,,,,PD2 min ingesteld,PD2 min ingesteld,CVVH-Instellingen,173,mmHg,mm[Hg],,,,,0.36,APPROVED,UNMATCHED,Patrick Thoral,1686481948508,0,Unmapped,,MAPS_TO,,,0,
13063,skin temperature,34859,,1948535,LOINC,39106-0,Temperature of Skin,Temp Huid,Temp Huid,HD-Temperatuur,59,°C,Cel,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689546344937,3039856,Temperature of Skin,Measurement,MAPS_TO,,Patrick Thoral,1689546342960,
6637,Recording weight,2609,,2609,,,,Opname gewicht,GewichtOpname,Patientenbestandparameters,12,kg,kg,,,,,0.74,APPROVED,UNREVIEWED,Patrick Thoral,1690319010674,0,Unmapped,,MAPS_TO,REMOVE,,0,
8784,Jejunostomy,252,,252,,,,Jejunostoma,Jejunostoma,VB-Tr.Digestivus,6,ml,mL,,,,,0.85,APPROVED,INEXACT,Patrick Thoral,1686486970261,21491184,Fluid output gastrointestinal ostomy [Volume] Measured,Measurement,MAPS_TO,,Patrick Thoral,1686486969522,
6676,ST Segment Analysis Lead V6,0,,20555806,,,,ST segment analyse afleiding V6,STv6,OLGV-OUD,51,mm,mm,,,,,0.55,APPROVED,EQUAL,Patrick Thoral,1686357503607,21490797,ST amplitude.lead V6,Measurement,MAPS_TO,,Patrick Thoral,1686357502246,
8853,respiratory rate intermittent mandatory ventilation,11557,,39367,LOINC,19835-8,Breath rate setting Ventilator synchronized intermittent mandatory,Freq. IMV,Freq. IMV,ZZ-OUD-Resp-Evita Machinegegevens,0,None,,,,,,0.72,APPROVED,EQUAL,Patrick Thoral,1710006462806,3022352,Breath rate setting Intermittent mandatory ventilator,Measurement,MAPS_TO,,<auto>,1686356378987,
8853,respiratory rate intermittent mandatory ventilation,11557,,39367,LOINC,19835-8,Breath rate setting Ventilator synchronized intermittent mandatory,Freq. IMV,Freq. IMV,ZZ-OUD-Resp-Evita Machinegegevens,0,None,,,,,,0.72,APPROVED,EQUAL,Patrick Thoral,1710006462806,8541,per minute,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710006459655,
12449,PFD max set,57658,,68610,,,,PFD max ingesteld,PFD max ingesteld,CVVH-Instellingen,173,mmHg,mm[Hg],,,,,0.30,APPROVED,UNMATCHED,Patrick Thoral,1686481710176,0,Unmapped,,MAPS_TO,,,0,
8786,Ileostomy,5441,,5441,,,,Ileostoma,Ileostoma,VB-Tr.Digestivus,6,ml,mL,,,,,0.78,APPROVED,INEXACT,Patrick Thoral,1686486961617,21491184,Fluid output gastrointestinal ostomy [Volume] Measured,Measurement,MAPS_TO,,Patrick Thoral,1686486958928,
6638,Current weight,2751,,2751,,,,Huidig gewicht,GewichtX,OLGV-OUD,12,kg,kg,,,,,0.83,APPROVED,UNREVIEWED,Patrick Thoral,1689531271032,0,Unmapped,,MAPS_TO,REMOVE,,0,
13067,A_Temperature,200,,200,,,,A_Temperatuur,A_Temperatuur,APACHE-II,59,°C,Cel,,,,,0.49,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
12450,PV window,57700,,68676,,,,PV venster,PV venster,CVVH-Instellingen,173,mmHg,mm[Hg],,,,,0.59,APPROVED,UNMATCHED,Patrick Thoral,1686481703842,0,Unmapped,,MAPS_TO,,,0,
8854,Trigger/ASB(curve),72306,,80976,,,,Trigger/ASB(curve),Trigger/ASB,ZZ-OUD-Resp-Evita Machinegegevens,177,mbar,mbar,,,,,0.35,APPROVED,EQUAL,Patrick Thoral,1686480846683,36305890,Inflation trigger pressure setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686480843499,
8788,Colostomy,4096,,4096,,,,Colostoma,Colostoma,VB-Tr.Digestivus,6,ml,mL,,,,,0.79,APPROVED,EQUAL,Patrick Thoral,1686486908712,3004267,Output.colostomy [Volume],Measurement,MAPS_TO,,Patrick Thoral,1686486905343,
6640,heart rate,2218626,,37732398,LOINC,76282-3,Heart rate.beat-to-beat by EKG,Hartfrequentie,HF,HD-Hartritme,15,/min,/min,80,120,1,250,1.00,APPROVED,EQUAL,Patrick Thoral,1686356593927,21490872,Heart rate.beat-to-beat by EKG,Measurement,MAPS_TO,,Patrick Thoral,1686356591404,
13068,A_Serum_Sodium,47,,47,,,,A_Serum_Natrium,A_Serum_Natrium,APACHE-II,97,mmol/l,mmol/L,136,146,,,0.29,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
8789,stool,127319,,127319,,,,Ontlasting,Ontlasting,VB-Tr.Digestivus,6,ml,mL,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686438186650,3011087,Output.stool [Volume],Measurement,MAPS_TO,,Patrick Thoral,1686438180770,
8856,Flow trigger ASB,41617,,45377,,,,Flow trigger ASB,Flow trigger ASB,ZZ-OUD-Resp-Evita Machinegegevens,26,l/min,L/min,,,,,0.81,APPROVED,EQUAL,Patrick Thoral,1686584742070,40760768,Flow trigger setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686584738133,
8792,Blood loss,749,,749,,,,Bloedverlies,Bloedverlies,VB-BloedVerlies,6,ml,mL,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686484403493,21493943,Blood loss [Volume] Measured,Measurement,MAPS_TO,,Patrick Thoral,1686484396165,
8857,BIPAP High,20549,,40106,,,,BIPAP Hoog,BIPAP Hoog,ZZ-OUD-Resp-Evita Machinegegevens,177,mbar,mbar,,,,,0.49,APPROVED,INEXACT,Patrick Thoral,1686607483864,3000461,Pressure support setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686607481036,
13069,A_Serum_Creatinine,154,,154,,,,A_Serum_Kreatinine,A_Serum_Kreatinine,APACHE-II,99,µmol/l,umol/L,,,,,0.31,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
6678,non-invasive systolic arterial pressure,123684,,192123,LOINC,76534-7,Systolic blood pressure by Noninvasive,Niet invasieve bloeddruk systolisch,NIBPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,40,250,1.00,APPROVED,EQUAL,Patrick Thoral,1689546160825,21492239,Systolic blood pressure by Noninvasive,Measurement,MAPS_TO,,Patrick Thoral,1689546159769,
8858,BIPAP Low,20390,,40041,,,,BIPAP Laag,BIPAP Laag,ZZ-OUD-Resp-Evita Machinegegevens,177,mbar,mbar,,,,,0.56,APPROVED,INEXACT,Patrick Thoral,1686607561563,36305628,Pressure.baseline setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686607551236,
13070,A_Serum_Potassium,36,,36,,,,A_Serum_Kalium,A_Serum_Kalium,APACHE-II,97,mmol/l,mmol/L,"3,5","4,5",,,0.29,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
6641,invasive systolic arterial pressure,2109758,,33343613,LOINC,76215-3,Invasive Systolic blood pressure,ABP systolisch,ABPs,HD-Bloeddrukken,173,mmHg,mm[Hg],80,160,40,250,1.00,APPROVED,EQUAL,Patrick Thoral,1689548479948,21490853,Invasive Systolic blood pressure,Measurement,MAPS_TO,,Patrick Thoral,1686356780095,
12451,CRRT replacement fluid rate setting,57152,,67952,,,,Substitutie vloeistof volume ingesteld,Substitutie vloeistof volume ingesteld,CVVH-Instellingen,6,ml,mL,,,,,0.59,APPROVED,INEXACT,Patrick Thoral,1686482957066,45769788,Substitution volume,Observation,MAPS_TO,,Patrick Thoral,1686482928342,
13073,A_Leucocytes,117,,117,,,,A_Leucocyten,A_Leucocyten,APACHE-II,101,10^9/l,10*9/L,,,,,0.53,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
13074,A_Hematocrit(%),40,,40,,,,A_Hematocriet(%),A_Hematocriet(%),APACHE-II,191,Geen,,,,,,0.32,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
6679,non-invasive mean arterial pressure,122240,,190760,LOINC,76536-2,Mean blood pressure by Noninvasive,Niet invasieve bloeddruk gemiddeld,NIBPm,HD-Bloeddrukken,173,mmHg,mm[Hg],,,30,150,1.00,APPROVED,EQUAL,Patrick Thoral,1689547075600,21492241,Mean blood pressure by Noninvasive,Measurement,MAPS_TO,,Patrick Thoral,1689547074765,
13075,A_Heart rate,56,,56,,,,A_Hartfrequentie,A_Hartfrequentie,APACHE-II,15,/min,/min,,,,,0.40,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
6642,invasive mean arterial pressure,2109165,,33352770,LOINC,76214-6,Invasive Mean blood pressure,ABP gemiddeld,ABPm,HD-Bloeddrukken,173,mmHg,mm[Hg],50,120,30,250,1.00,APPROVED,EQUAL,Patrick Thoral,1689548510117,21490852,Invasive Mean blood pressure,Measurement,MAPS_TO,,Patrick Thoral,1689548509191,
13076,A_FiO2,10817,,10817,,,,A_FiO2,A_FiO2,APACHE-II,191,Geen,,0,4,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
13080,A_Arterial_PH,138,,138,,,,A_Arteriële_PH,A_Arteriële_PH,APACHE-II,191,Geen,,,,,,0.26,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
13081,A_Apache_Score,10094,,10094,,,,A_Apache_Score,A_Apache_Score,APACHE-II,191,Geen,,,,,,0.25,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
12452,CRRT replacement fluid rate setting,58329,,68896,,,,Substitutieflow ingesteld,Substitutieflow ingesteld,CVVH-Instellingen,46,ml/uur,mL/h,,,,,0.59,APPROVED,EQUAL,Patrick Thoral,1686481621650,1988543,Pre-filter replacement fluid rate Renal replacement therapy circuit,Measurement,MAPS_TO,,Patrick Thoral,1686481619748,
6680,non-invasive diastolic arterial pressure,122297,,190431,LOINC,76535-4,Diastolic blood pressure by Noninvasive,Niet invasieve bloeddruk diastolisch,NIBPd,HD-Bloeddrukken,173,mmHg,mm[Hg],,,20,150,1.00,APPROVED,EQUAL,Patrick Thoral,1689548723758,21492240,Diastolic blood pressure by Noninvasive,Measurement,MAPS_TO,,Patrick Thoral,1689548723060,
12453,TMP max set,57597,,68507,,,,TMP max ingesteld,TMP max ingesteld,CVVH-Instellingen,173,mmHg,mm[Hg],,,,,0.49,APPROVED,UNMATCHED,Patrick Thoral,1686481941341,0,Unmapped,,MAPS_TO,,,0,
6643,invasive diastolic arterial pressure,2109346,,33343274,LOINC,76213-8,Invasive Diastolic blood pressure,ABP diastolisch,ABPd,HD-Bloeddrukken,173,mmHg,mm[Hg],40,100,20,150,1.00,APPROVED,EQUAL,Patrick Thoral,1689548522421,21490851,Invasive Diastolic blood pressure,Measurement,MAPS_TO,,Patrick Thoral,1689548521774,
13092,A_Respiratory rate,91,,91,,,,A_Ademfrequentie,A_Ademfrequentie,APACHE-II,15,/min,/min,,,,,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
13093,A_ABPm,82,,82,,,,A_ABPm,A_ABPm,APACHE-II,173,mmHg,mm[Hg],,,,,0.45,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
12454,Fluid loss set,58993,,69427,,,,Vochtverlies ingesteld,Vochtverlies ingesteld,CVVH-Instellingen,46,ml/uur,mL/h,,,,,0.85,APPROVED,INEXACT,Patrick Thoral,1686481580675,44802820,Haemodialysis ultrafiltration rate,Observation,MAPS_TO,,Patrick Thoral,1686481577608,
6684,Fluid volume set,57157,,68150,,,,Vloeistofvolume ingesteld,Vloeistofvolume ingesteld,CVVH-Instellingen,6,ml,mL,,,,,0.71,APPROVED,INEXACT,Patrick Thoral,1686482985299,44802821,Haemodialysis ultrafiltration volume,Observation,MAPS_TO,,Patrick Thoral,1686482983328,
12455,PD1,0,,66517,,,,PD1,PD1,CVVH-Gegevens,173,mmHg,mm[Hg],,,,,0.43,APPROVED,UNMATCHED,Patrick Thoral,1686582808441,0,Unmapped,,MAPS_TO,Braun Diapact Filter Inlet Pressure (PD1),,0,
12456,PDF,60917,,70732,,,,PFD,PFD,CVVH-Gegevens,173,mmHg,mm[Hg],,,,,0.19,APPROVED,EQUAL,Patrick Thoral,1686481397842,1989498,Filter pressure Renal replacement therapy circuit,Measurement,MAPS_TO,,Patrick Thoral,1686481396888,
6644,pulmonary artery systolic pressure,194505,,1818402,LOINC,8440-0,Pulmonary artery Systolic blood pressure,PAP systolisch,PAPs,HD-Profiel,173,mmHg,mm[Hg],,,0,100,1.00,APPROVED,EQUAL,Patrick Thoral,1689546301608,3005606,Pulmonary artery Systolic blood pressure,Measurement,MAPS_TO,,Patrick Thoral,1689546300256,
12458,Temp Heater,0,,66552,,,,TempVerwarmer,TempVerwarmer,CVVH-Gegevens,59,°C,Cel,,,,,0.56,APPROVED,EQUAL,Patrick Thoral,1686498648858,4353720,Heat exchanger temperature,Observation,MAPS_TO,,Patrick Thoral,1686498476261,
6694,positive end expiratory pressure measurement,1278830,,15624081,LOINC,76248-4,PEEP Respiratory system --on ventilator,Eind exp. druk,PEEP,RESP-Servo Patiëntgegevens,175,cmH2O,cm[H2O],,,,,0.89,APPROVED,EQUAL,Patrick Thoral,1686433446847,21490855,PEEP Respiratory system --on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686433445206,
6645,pulmonary artery mean pressure,194406,,1819309,LOINC,8414-5,Pulmonary artery Mean blood pressure,PAP gemiddeld,PAPm,HD-Profiel,173,mmHg,mm[Hg],15,25,0,80,1.00,APPROVED,EQUAL,Patrick Thoral,1689546311019,3028074,Pulmonary artery Mean blood pressure,Measurement,MAPS_TO,,Patrick Thoral,1689546310088,
12459,CRRT transmembrane pressure,61091,,70867,,,,TMP,TMP,CVVH-Gegevens,173,mmHg,mm[Hg],,,,,0.70,APPROVED,EQUAL,Patrick Thoral,1686481363969,1989190,Transmembrane pressure Renal replacement therapy circuit,Measurement,MAPS_TO,,<auto>,1686356386174,
6696,Stomach retention,1,,1,,,,Maagretentie,MaagRetentie,Gastro-intestinaal,6,ml,mL,,,,,0.55,APPROVED,INEXACT,Patrick Thoral,1691182468891,35608035,Gastric aspirate observable,Measurement,MAPS_TO,,Patrick Thoral,1691182466733,
6698,PIP,93,,93,,,,PIP,PIP,RESP-Bipap Vision Patiëntgegevens,175,cmH2O,cm[H2O],,,,,0.73,APPROVED,EQUAL,Patrick Thoral,1691184751419,3016078,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,Measurement,MAPS_TO,,Patrick Thoral,1691184749755,
12460,Blood flow,10374,,10374,,,,Bloedflow,Bloedflow,CVVH-Afspraken,24,ml/min,mL/min,,,,,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1690324768778,0,Unmapped,,MAPS_TO,,,0,
6646,pulmonary artery diastolic pressure,194246,,1811489,LOINC,8385-7,Pulmonary artery Diastolic blood pressure,PAP diastolisch,PAPd,HD-Profiel,173,mmHg,mm[Hg],,,0,100,1.00,APPROVED,EQUAL,Patrick Thoral,1689546320660,3017188,Pulmonary artery Diastolic blood pressure,Measurement,MAPS_TO,,Patrick Thoral,1689546319986,
12461,Substitution flow,10374,,10374,,,,Substitutieflow,Substitutieflow,CVVH-Afspraken,46,ml/uur,mL/h,,,,,0.86,APPROVED,UNREVIEWED,Patrick Thoral,1690324768778,0,Unmapped,,MAPS_TO,,,0,
12463,Withdraw,10374,,10374,,,,Onttrekken,Onttrekken,CVVH-Afspraken,46,ml/uur,mL/h,,,,,0.77,APPROVED,UNREVIEWED,Patrick Thoral,1690324768778,0,Unmapped,,MAPS_TO,,,0,
6699,inspired oxygen concentration setting,83474,,91881,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,FiO2 %,FiO2%,RESP-O2aanbod,191,Geen,,,,,,0.87,APPROVED,EQUAL,Patrick Thoral,1710112812920,3024882,Oxygen/Total gas setting [Volume Fraction] Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546897709,
6699,inspired oxygen concentration setting,83474,,91881,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,FiO2 %,FiO2%,RESP-O2aanbod,191,Geen,,,,,,0.87,APPROVED,EQUAL,Patrick Thoral,1710112812920,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710112812031,
6655,central venous pressure (CVP),483940,,483942,LOINC,60985-9,Central venous pressure (CVP),CVD,CVD,HD-Bloeddrukken,173,mmHg,mm[Hg],-1,40,-10,40,1.00,APPROVED,EQUAL,Patrick Thoral,1686435998552,21490675,Central venous pressure (CVP),Measurement,MAPS_TO,,<auto>,1686356387894,
12503,Chest Drain4 Production,1015,,1015,,,,Thoraxdrain4 Productie,Th.drain4,VB-Thoraxdrains,6,ml,mL,,,,,0.35,APPROVED,EQUAL,Patrick Thoral,1686483979872,3026556,Fluid output chest tube,Measurement,MAPS_TO,,Patrick Thoral,1686483978781,
6656,cardiac output,50371,,52738,LOINC,8741-1,Left ventricular Cardiac output,Cardiac Output,CO,HD-Profiel,26,l/min,L/min,,,0,17,1.00,APPROVED,EQUAL,Patrick Thoral,1689548240785,4221102,Cardiac output,Measurement,MAPS_TO,,Patrick Thoral,1689548239889,
12504,Chest Drain5 Production,244,,244,,,,Thoraxdrain5 Productie,Th.drain5,VB-Thoraxdrains,6,ml,mL,,,,,0.35,APPROVED,EQUAL,Patrick Thoral,1686483986858,3026556,Fluid output chest tube,Measurement,MAPS_TO,,Patrick Thoral,1686483985740,
6707,end tidal carbon dioxide partial pressure,666550,,10327178,LOINC,19891-1,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,End tidal CO2 concentratie,EtCO2,RESP-Servo Patiëntgegevens,173,mmHg,mm[Hg],,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689549115233,3035357,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,Measurement,MAPS_TO,observation / measurement,Patrick Thoral,1689549051438,
6657,pulmonary capillary wedge pressure,52586,,53751,LOINC,75994-4,Pulmonary artery wedge pressure,PCWP wedge,PCWP,HD-Profiel,173,mmHg,mm[Hg],,,0,40,0.85,APPROVED,EQUAL,Patrick Thoral,1686483387922,21490776,Pulmonary artery wedge pressure,Measurement,MAPS_TO,,Patrick Thoral,1686483381908,
6709,oxygen saturation SpO2,2076750,,36411768,LOINC,59408-5,Oxygen saturation in Arterial blood by Pulse oximetry,Saturatie (Monitor),Saturatie Monitor,RESP-Servo Patiëntgegevens,0,None,,,,,,0.72,APPROVED,EQUAL,Patrick Thoral,1710006905155,40762499,Oxygen saturation in Arterial blood by Pulse oximetry,Measurement,MAPS_TO,,Patrick Thoral,1686356677701,
6709,oxygen saturation SpO2,2076750,,36411768,LOINC,59408-5,Oxygen saturation in Arterial blood by Pulse oximetry,Saturatie (Monitor),Saturatie Monitor,RESP-Servo Patiëntgegevens,0,None,,,,,,0.72,APPROVED,EQUAL,Patrick Thoral,1710006905155,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710006900592,
12506,Chest Drain6 Production,67,,67,,,,Thoraxdrain6 Productie,Th.drain6,VB-Thoraxdrains,6,ml,mL,,,,,0.33,APPROVED,EQUAL,Patrick Thoral,1686483992382,3026556,Fluid output chest tube,Measurement,MAPS_TO,,Patrick Thoral,1686483991663,
6710,Compliance,50114,,53850,,,,Compliance,Compliance,ZZ-OUD-Resp-PatientGeg.,0,None,,,,,,0.87,APPROVED,EQUAL,Patrick Thoral,1686483905408,4090654,Dynamic compliance,Measurement,MAPS_TO,,Patrick Thoral,1686483897310,
6949,Cortisol,3,,3,,,,Cortisol,Cortisol,Lab overig bloed OLGV,56,µmol,umol,,,,,0.68,APPROVED,EQUAL,Patrick Thoral,1691275457206,3036481,Cortisol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1691275456535,
6664,ST segment analysis lead I,0,,28316202,,,,ST segment analyse afleiding I,STI,OLGV-OUD,51,mm,mm,,,,,0.65,APPROVED,EQUAL,Patrick Thoral,1686357239934,21490798,ST amplitude.lead I,Measurement,MAPS_TO,,Patrick Thoral,1686357238086,
12507,Chest drain4 Stand,1087,,1087,,,,Thoraxdrain4 Stand,Th.drain4/Stand,VB-Thoraxdrains,6,ml,mL,,,,,0.31,APPROVED,UNMATCHED,Patrick Thoral,1686484024100,0,Unmapped,,MAPS_TO,cumulative output,,0,
7056,T4,1,,1,,,,T4,T4,Lab overig bloed OLGV,44,nmol/l,nmol/L,60,140,,,0.52,APPROVED,EQUAL,Patrick Thoral,1691266113258,3014620,Thyroxine (T4) [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1691266111996,
7079,Free T4,1,,1,,,,Vrij T4,FT4,Lab overig bloed OLGV,98,pmol/l,pmol/L,10,23,,,1.00,APPROVED,EQUAL,Patrick Thoral,1691275437758,3008486,Thyroxine (T4) free [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1691275435915,
6665,ST Segment Analysis Lead II,0,,29972870,,,,ST segment analyse afleiding II,STII,OLGV-OUD,51,mm,mm,,,,,0.63,APPROVED,EQUAL,Patrick Thoral,1686357117896,21490799,ST amplitude.lead II,Measurement,MAPS_TO,,Patrick Thoral,1686357115063,
7666,CRRT access pressure,73188,,82927,,,,Arteriele druk,PA,CVVH-Gegevens,173,mmHg,mm[Hg],,,,,0.62,APPROVED,EQUAL,Patrick Thoral,1686480713121,1989079,Access pressure Renal replacement therapy circuit,Measurement,MAPS_TO,,<auto>,1686356391157,
7667,CRRT pre-filter pressure / pre-blood entry pressure,73178,,82909,,,,Pre Filter PBE,PBE,CVVH-Gegevens,173,mmHg,mm[Hg],,,,,0.41,APPROVED,EQUAL,Patrick Thoral,1686480715392,1989498,Filter pressure Renal replacement therapy circuit,Measurement,MAPS_TO,,<auto>,1686356392042,
