sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count_validated,ADD_INFO:source_concept,ADD_INFO:itemid,ADD_INFO:item,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:islabresult,ADD_INFO:valueid,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
6685-5,CPPV/ASSIST,73,,73,CPPV/ASSIST,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,5,0.30,APPROVED,EQUAL,Patrick Thoral,1711078119010,45880365,Assisted ventilation,Meas Value,MAPS_TO,,Patrick Thoral,1710328439111,
6685-5,CPPV/ASSIST,73,,73,CPPV/ASSIST,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,5,0.30,APPROVED,EQUAL,Patrick Thoral,1711078119010,37154096,Pressure support ventilation,Procedure,MAPS_TO,,Patrick Thoral,1711078116603,
16666-14,Renal,11,,11,Renaal,16666,DMC_Subgroep_Interne geneeskunde,DMC_Subgroep_Interne geneeskunde,Diagnose,0,14,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6685-6,SIMV/ASB,3,,3,SIMV/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,6,0.31,APPROVED,EQUIVALENT,Patrick Thoral,1710328410588,4245036,Synchronized intermittent mandatory ventilation,Procedure,MAPS_TO,,Patrick Thoral,1710327695778,
6685-6,SIMV/ASB,3,,3,SIMV/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,6,0.31,APPROVED,EQUIVALENT,Patrick Thoral,1710328410588,45880365,Assisted ventilation,Meas Value,MAPS_TO,,Patrick Thoral,1710328409431,
6685-8,IPPV,317,,235,IPPV,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,8,0.56,APPROVED,EQUIVALENT,Patrick Thoral,1711074708896,36308445,Controlled ventilation,Meas Value,MAPS_TO,,Patrick Thoral,1711074628473,
6685-8,IPPV,317,,235,IPPV,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,8,0.56,APPROVED,EQUIVALENT,Patrick Thoral,1711074708896,37153603,Continuous mandatory ventilation,Procedure,MAPS_TO,,Patrick Thoral,1711074659251,
16666-15,Hematological,4,,4,Hematologisch,16666,DMC_Subgroep_Interne geneeskunde,DMC_Subgroep_Interne geneeskunde,Diagnose,0,15,0.98,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18671-347,"Post-operative metabolic - Metabolic/endocrine surgery, other",15,,15,"Post-operative metabolic - Metabolic/endocrine surgery, other",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,347,0.45,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
6685-9,IPPV/ASSIST,2438,,2020,IPPV/ASSIST,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,9,0.30,APPROVED,EQUIVALENT,Patrick Thoral,1711075062118,45880365,Assisted ventilation,Meas Value,MAPS_TO,,Patrick Thoral,1710328428122,
6685-9,IPPV/ASSIST,2438,,2020,IPPV/ASSIST,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,9,0.30,APPROVED,EQUIVALENT,Patrick Thoral,1711075062118,4055375,Assisted controlled mandatory ventilation,Procedure,MAPS_TO,,Patrick Thoral,1711075056902,
16666-16,Other,20,,20,Overige,16666,DMC_Subgroep_Interne geneeskunde,DMC_Subgroep_Interne geneeskunde,Diagnose,0,16,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6685-10,CPAP,1731,,1525,CPAP,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,10,0.69,APPROVED,EQUAL,Patrick Thoral,1711077973948,45883691,Continuous positive airway pressure,Meas Value,MAPS_TO,,Patrick Thoral,1710328106062,
6685-10,CPAP,1731,,1525,CPAP,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,10,0.69,APPROVED,EQUAL,Patrick Thoral,1711077973948,4165535,Continuous positive airway pressure ventilation treatment,Procedure,MAPS_TO,,Patrick Thoral,1711077972515,
18673-594,"Non-operative neurologic - Poisoning, carbon monoxide, arsenic, cyanide",1,,1,"Non-operative neurologic - Poisoning, carbon monoxide, arsenic, cyanide",18673,NICE SEC APACHEIV diagnosen,NICE SEC APACHEIV diagnosen,NICE - Apache,0,594,0.41,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
6685-11,CPAP/ASB,26017,,23755,CPAP/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,11,0.48,APPROVED,EQUAL,Patrick Thoral,1711078013524,45880365,Assisted ventilation,Meas Value,MAPS_TO,,Patrick Thoral,1710327956917,
6685-11,CPAP/ASB,26017,,23755,CPAP/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,11,0.48,APPROVED,EQUAL,Patrick Thoral,1711078013524,4165535,Continuous positive airway pressure ventilation treatment,Procedure,MAPS_TO,,Patrick Thoral,1711077995379,
6685-11,CPAP/ASB,26017,,23755,CPAP/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,11,0.48,APPROVED,EQUAL,Patrick Thoral,1711078013524,37154096,Pressure support ventilation,Procedure,MAPS_TO,,Patrick Thoral,1711078010499,
18670-72,Operative Renal - Renal neoplasm,13,,13,Operatief Renaal - Renaal neoplasma,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,72,0.52,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
6685-12,MMV,11,,11,MMV,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,12,0.49,APPROVED,EQUIVALENT,Patrick Thoral,1711075275679,36308445,Controlled ventilation,Meas Value,MAPS_TO,,Patrick Thoral,1710327964582,
6685-12,MMV,11,,11,MMV,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,12,0.49,APPROVED,EQUIVALENT,Patrick Thoral,1711075275679,37153603,Continuous mandatory ventilation,Procedure,MAPS_TO,,Patrick Thoral,1711075273757,
6685-13,MMV/ASB,94,,92,MMV/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,13,0.29,APPROVED,EQUIVALENT,Patrick Thoral,1711075246897,45880365,Assisted ventilation,Meas Value,MAPS_TO,,Patrick Thoral,1710328001092,
6685-13,MMV/ASB,94,,92,MMV/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,13,0.29,APPROVED,EQUIVALENT,Patrick Thoral,1711075246897,37154096,Pressure support ventilation,Procedure,MAPS_TO,,Patrick Thoral,1711075245988,
18671-85,"Non-operative hematological - Leukemia, acute myelocytic",134,,134,"Non-operative hematological - Leukemia, acute myelocytic",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,85,0.67,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
16667-4,Vascular surgical,73,,73,Vasculair chirurgisch,16667,DMC_Subgroep_Neurochirurgie,DMC_Subgroep_Neurochirurgie,Diagnose,0,4,0.76,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6685-14,BIPAP,6518,,6246,BIPAP,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,14,0.57,APPROVED,EQUIVALENT,Patrick Thoral,1711075189367,45879659,Continuous / Bi-level positive airway pressure,Meas Value,MAPS_TO,,Patrick Thoral,1710328056781,
6685-14,BIPAP,6518,,6246,BIPAP,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,14,0.57,APPROVED,EQUIVALENT,Patrick Thoral,1711075189367,4055262,Dual pressure spontaneous ventilation support,Procedure,MAPS_TO,,Patrick Thoral,1711075187157,
16667-5,Tumor surgery,387,,387,Tumor chirurgie,16667,DMC_Subgroep_Neurochirurgie,DMC_Subgroep_Neurochirurgie,Diagnose,0,5,0.73,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6685-20,BIPAP SIMV/ASB,1,,1,BIPAP-SIMV/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,20,0.27,APPROVED,EQUIVALENT,Patrick Thoral,1710328092017,4245036,Synchronized intermittent mandatory ventilation,Procedure,MAPS_TO,,Patrick Thoral,1710327600113,
6685-20,BIPAP SIMV/ASB,1,,1,BIPAP-SIMV/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,20,0.27,APPROVED,EQUIVALENT,Patrick Thoral,1710328092017,45879659,Continuous / Bi-level positive airway pressure,Meas Value,MAPS_TO,,Patrick Thoral,1710328079589,
18671-349,Post-operative metabolic - Thyroidectomy,12,,12,Post-operative metabolic - Thyroidectomy,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,349,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
16667-6,Other,180,,180,Overige,16667,DMC_Subgroep_Neurochirurgie,DMC_Subgroep_Neurochirurgie,Diagnose,0,6,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6685-22,BIPAP/ASB,7075,,6629,BIPAP/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,22,0.44,APPROVED,EQUIVALENT,Patrick Thoral,1711075119197,45879659,Continuous / Bi-level positive airway pressure,Meas Value,MAPS_TO,,Patrick Thoral,1710328088871,
6685-22,BIPAP/ASB,7075,,6629,BIPAP/ASB,6685,Type Beademing Evita 4,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,22,0.44,APPROVED,EQUIVALENT,Patrick Thoral,1711075119197,37154096,Pressure support ventilation,Procedure,MAPS_TO,,Patrick Thoral,1711075116999,
18670-73,Operative Renal - Renal transplant,9,,9,Operatief Renaal - Renaal transplantatie,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,73,0.69,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
6732-1,Spontaneous response,103268,,103268,Spontane reactie,6732,Actief openen van de ogen,E,NEURO-GCS,0,1,0.78,APPROVED,EQUAL,Patrick Thoral,1709155665323,45880466,Eyes open spontaneously,Meas Value,MAPS_TO,,Patrick Thoral,1709155663615,
16668-3,Vascular neurological,16,,16,Vasculair neurologisch,16668,DMC_Subgroep_Neurologie,DMC_Subgroep_Neurologie,Diagnose,0,3,0.86,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
16668-4,Other,40,,40,Overige,16668,DMC_Subgroep_Neurologie,DMC_Subgroep_Neurologie,Diagnose,0,4,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18670-74,Operative Metabolism - Metabolism,12,,12,Operatief Metabolisme - Metabolisme,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,74,0.62,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
18671-86,"Non-operative hematological - Leukemia, chronic lymphocytic",49,,49,"Non-operative hematological - Leukemia, chronic lymphocytic",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,86,0.68,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
6732-2,Response to verbal stimulus,47877,,47877,Reactie op verbale prikkel,6732,Actief openen van de ogen,E,NEURO-GCS,0,2,0.79,APPROVED,EQUAL,Patrick Thoral,1709157214019,45876254,Opens eyes in response to verbal stimulation,Meas Value,MAPS_TO,,Patrick Thoral,1709157212098,
18671-351,Post-operative musculoskeletal /skin - Amputation (non-traumatic),20,,20,Post-operative musculoskeletal /skin - Amputation (non-traumatic),18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,351,0.49,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
16669-6,CABG and Valve Surgery,12,,12,CABG en Klepchirurgie,16669,DMC_Subgroep_Thoraxchirurgie,DMC_Subgroep_Thoraxchirurgie,Diagnose,0,6,0.53,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18670-75,Operative Neurological - Neurological,60,,60,Operatief Neurologisch - Neurologisch,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,75,0.68,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
18673-595,Non-operative neurologic - Seizures (primary-no structural brain disease),26,,26,Non-operative neurologic - Seizures (primary-no structural brain disease),18673,NICE SEC APACHEIV diagnosen,NICE SEC APACHEIV diagnosen,NICE - Apache,0,595,0.39,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
6732-3,Response to pain stimulus,12101,,12101,Reactie op pijnprikkel,6732,Actief openen van de ogen,E,NEURO-GCS,0,3,0.85,APPROVED,EQUAL,Patrick Thoral,1709157314064,45884209,Opens eyes in response to painful stimulation,Meas Value,MAPS_TO,,Patrick Thoral,1709157218648,
16669-7,Cardio different,3,,3,Cardio anders,16669,DMC_Subgroep_Thoraxchirurgie,DMC_Subgroep_Thoraxchirurgie,Diagnose,0,7,0.71,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6732-4,No reaction,44421,,44421,Geen reactie,6732,Actief openen van de ogen,E,NEURO-GCS,0,4,1.00,APPROVED,EQUAL,Patrick Thoral,1709157641079,45877537,No eye opening,Meas Value,MAPS_TO,,Patrick Thoral,1709157640275,
16669-8,Aortic surgery,15,,15,Aorta chirurgie,16669,DMC_Subgroep_Thoraxchirurgie,DMC_Subgroep_Thoraxchirurgie,Diagnose,0,8,0.70,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18671-87,"Non-operative hematological - Leukemia, chronic myelocytic",13,,13,"Non-operative hematological - Leukemia, chronic myelocytic",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,87,0.69,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
16669-9,Pulmonary surgery,101,,101,Pulmonale chirurgie,16669,DMC_Subgroep_Thoraxchirurgie,DMC_Subgroep_Thoraxchirurgie,Diagnose,0,9,0.74,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6734-1,Follows verbal commands,112307,,112307,Volgt verbale commando's op,6734,Beste motore reactie van de armen,M,NEURO-GCS,0,1,0.51,APPROVED,EQUAL,Patrick Thoral,1709157578505,45880468,Obeys commands,Meas Value,MAPS_TO,,Patrick Thoral,1709157577094,
18670-76,Operative Neurological - Craniotomy for neoplasm,60,,60,Operatief Neurologisch - Craniotomie voor neoplasma,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,76,0.49,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
6734-2,Localizes pain,19694,,19694,Localiseert pijn,6734,Beste motore reactie van de armen,M,NEURO-GCS,0,2,0.59,APPROVED,EQUAL,Patrick Thoral,1709157366658,45880467,Localizing pain,Meas Value,MAPS_TO,,<auto>,1687038714300,
18673-596,Non-operative neurologic - Subarachnoid hemorrhage/arteriovenous malformation,4,,4,Non-operative neurologic - Subarachnoid hemorrhage/arteriovenous malformation,18673,NICE SEC APACHEIV diagnosen,NICE SEC APACHEIV diagnosen,NICE - Apache,0,596,0.50,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
16670-11,Aortic ascending replacement,1,,1,Aorta-ascendens vervanging,16670,DMC_Thoraxchirurgie_Aorta chirurgie,DMC_Thoraxchirurgie_Aorta chirurgie,Diagnose,0,11,0.78,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18671-88,"Non-operative hematological - Leukemia, other",11,,11,"Non-operative hematological - Leukemia, other",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,88,0.51,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
18670-77,Operative Neurological - Head Trauma,46,,46,Operatief Neurologisch - Hoofd trauma,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,77,0.55,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
6734-3,Spastic reaction (withdrawal),23361,,23361,Spastische reactie (terugtrekken),6734,Beste motore reactie van de armen,M,NEURO-GCS,0,3,0.68,APPROVED,EQUAL,Patrick Thoral,1709157406776,45882047,Withdrawal from pain,Meas Value,MAPS_TO,,Patrick Thoral,1709157405472,
18671-352,"Post-operative musculoskeletal /skin - Cellulitis and localized soft tissue infections, surgery for",329,,329,"Post-operative musculoskeletal /skin - Cellulitis and localized soft tissue infections, surgery for",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,352,0.44,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
16670-12,Aortic arch replacement,2,,2,Aorta-boog vervanging,16670,DMC_Thoraxchirurgie_Aorta chirurgie,DMC_Thoraxchirurgie_Aorta chirurgie,Diagnose,0,12,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
16670-14,Bentall,1,,1,Bentall,16670,DMC_Thoraxchirurgie_Aorta chirurgie,DMC_Thoraxchirurgie_Aorta chirurgie,Diagnose,0,14,0.62,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18673-597,Non-operative neurologic - Subarachnoid hemorrhage/intracranial aneurysm,7,,7,Non-operative neurologic - Subarachnoid hemorrhage/intracranial aneurysm,18673,NICE SEC APACHEIV diagnosen,NICE SEC APACHEIV diagnosen,NICE - Apache,0,597,0.51,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
18670-78,Operative Neurological - Craniotomy for haematoma,21,,21,Operatief Neurologisch - Craniotomie voor haematoom,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,78,0.46,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
18671-89,"Nonoperative Hematological - Lymphoma, Hodgkins",9,,9,"Non-operative hematological - Lymphoma, Hodgkins",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,89,0.64,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
6734-4,Decoration reflex (abnormal bending),3368,,3368,Decortatie reflex (abnormaal buigen),6734,Beste motore reactie van de armen,M,NEURO-GCS,0,4,0.48,APPROVED,EQUAL,Patrick Thoral,1709157516681,45879885,Flexion to pain,Meas Value,MAPS_TO,,Patrick Thoral,1709157515928,
6734-5,stretch,7128,,7128,Strekken,6734,Beste motore reactie van de armen,M,NEURO-GCS,0,5,0.92,APPROVED,EQUAL,Patrick Thoral,1709157480959,45878993,Extension to pain,Meas Value,MAPS_TO,,Patrick Thoral,1709157479813,
6734-6,No reaction,32463,,32463,Geen reactie,6734,Beste motore reactie van de armen,M,NEURO-GCS,0,6,1.00,APPROVED,EQUAL,Patrick Thoral,1709157548880,45878992,No motor response,Meas Value,MAPS_TO,,Patrick Thoral,1709157548114,
16670-15,Thoraco-abdominal aortic replacement,2,,2,Thoraco-abdominale aorta vervanging,16670,DMC_Thoraxchirurgie_Aorta chirurgie,DMC_Thoraxchirurgie_Aorta chirurgie,Diagnose,0,15,0.62,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18673-598,"Nonoperative respiratory - Apnea, sleep",3,,3,"Non-operative respiratory - Apnea, sleep",18673,NICE SEC APACHEIV diagnosen,NICE SEC APACHEIV diagnosen,NICE - Apache,0,598,0.53,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
18671-353,Post-operative musculoskeletal /skin - Cosmetic surgery (all),5,,5,Post-operative musculoskeletal /skin - Cosmetic surgery (all),18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,353,0.51,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
18671-90,"Non-operative hematological - Lymphoma, non-Hodgkins",23,,23,"Non-operative hematological - Lymphoma, non-Hodgkins",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,90,0.70,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
16670-16,Endovascular stent placement,3,,3,Endovasculaire stent plaatsing,16670,DMC_Thoraxchirurgie_Aorta chirurgie,DMC_Thoraxchirurgie_Aorta chirurgie,Diagnose,0,16,0.90,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
16670-17,Dissection,2,,2,Dissectie,16670,DMC_Thoraxchirurgie_Aorta chirurgie,DMC_Thoraxchirurgie_Aorta chirurgie,Diagnose,0,17,1.00,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6735-1,Clear and adequate (communication possible),59420,,59420,Helder en adequaat (communicatie mogelijk),6735,Beste verbale reactie,V,NEURO-GCS,0,1,0.46,APPROVED,EQUAL,Patrick Thoral,1709157731556,45877602,Oriented,Meas Value,MAPS_TO,,Patrick Thoral,1709157730270,
18670-79,Operative Neurological - Laminectomy and other spinal cord surgery,26,,26,Operatief Neurologisch - Laminectomy and other spinal cord surgery,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,79,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
16670-18,Diagnosis different,3,,3,Diagnose anders,16670,DMC_Thoraxchirurgie_Aorta chirurgie,DMC_Thoraxchirurgie_Aorta chirurgie,Diagnose,0,18,0.90,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
6735-2,Confused conversation,13303,,13303,Verwarde conversatie,6735,Beste verbale reactie,V,NEURO-GCS,0,2,0.68,APPROVED,EQUAL,Patrick Thoral,1709157743920,45883906,Confused,Meas Value,MAPS_TO,,<auto>,1687038727198,
16671-14,CABG,7,,7,CABG,16671,DMC_Thoraxchirurgie_CABG en Klepchirurgie,DMC_Thoraxchirurgie_CABG en Klepchirurgie,Diagnose,0,14,0.71,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
16671-18,AVR,1,,1,AVR,16671,DMC_Thoraxchirurgie_CABG en Klepchirurgie,DMC_Thoraxchirurgie_CABG en Klepchirurgie,Diagnose,0,18,0.60,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18671-91,Non-operative hematological - Neutropenia,60,,60,Non-operative hematological - Neutropenia,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,91,0.62,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
18670-80,Operative Respiratory - Respiratory,62,,62,Operatief Respiratoir - Respiratoir,18670,NICE SEC APACHEII diagnosen,NICE SEC APACHEII diagnosen,NICE - Apache,0,80,0.65,APPROVED,UNREVIEWED,Patrick Thoral,1710326674755,0,Unmapped,,MAPS_TO,,,0,
18673-599,"Nonoperative respiratory - ARDS-adult respiratory distress syndrome, noncardiogenic pulmonary edema",14,,14,"Non-operative respiratory - ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema",18673,NICE SEC APACHEIV diagnosen,NICE SEC APACHEIV diagnosen,NICE - Apache,0,599,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
16671-25,Combined cardiac surgery,3,,3,Gecombineerde hartchirurgie,16671,DMC_Thoraxchirurgie_CABG en Klepchirurgie,DMC_Thoraxchirurgie_CABG en Klepchirurgie,Diagnose,0,25,0.78,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18671-354,"Post-operative musculoskeletal /skin - Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see",10,,10,"Post-operative musculoskeletal /skin - Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see",18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,354,0.39,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
6735-3,"Unclear words (attempts at communication, but unclear)",3783,,3783,"Onduidelijke woorden (pogingen tot communicatie, maar onduidelijk)",6735,Beste verbale reactie,V,NEURO-GCS,0,3,0.41,APPROVED,EQUAL,Patrick Thoral,1709157778897,45877601,Inappropriate words,Meas Value,MAPS_TO,,Patrick Thoral,1709157778199,
16672-18,Free wall rupture,2,,2,Vrije wand ruptuur,16672,DMC_Thoraxchirurgie_Cardio anders,DMC_Thoraxchirurgie_Cardio anders,Diagnose,0,18,0.66,APPROVED,UNREVIEWED,Patrick Thoral,1687111543801,0,Unmapped,,MAPS_TO,,,0,
18671-92,Non-operative hematological - Pancytopenia,60,,60,Non-operative hematological - Pancytopenia,18671,NICE APACHEIV diagnosen,NICE APACHEIV diagnosen,NICE - Apache,0,92,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1710326674756,0,Unmapped,,MAPS_TO,,,0,
