sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:source_concept,ADD_INFO:item,ADD_INFO:itemid,ADD_INFO:valueid,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
18671-317,Post-operative genitourinary - Bladder repair for perforation/rupture,41,,Post-operative genitourinary - Bladder repair for perforation/rupture,NICE APACHEIV diagnosen,18671,317,0.47,APPROVED,EQUAL,Patrick Thoral,1711243262508,4023287,Repair of rupture of bladder,Procedure,MAPS_TO,,Patrick Thoral,1711243261006,
16999-20,"Hepatic failure, acute",24,,"Hepatic failure, acute",APACHE IV Non-operative Gastro-intestinal,16999,20,0.86,APPROVED,EQUAL,Patrick Thoral,1711230694213,4026032,Acute hepatic failure,Condition,MAPS_TO,,<auto>,1685372668349,
17007-33,Spinal/extremity trauma,9,,Spinal/extremity trauma,APACHEIV Non-operative trauma,17007,33,0.37,APPROVED,EQUAL,Patrick Thoral,1711230694213,4095850,Spinal injury,Condition,MAPS_TO,,Patrick Thoral,1710013353189,
17007-33,Spinal/extremity trauma,9,,Spinal/extremity trauma,APACHEIV Non-operative trauma,17007,33,0.37,APPROVED,EQUAL,Patrick Thoral,1711230694213,133468,Disorder of limb,Condition,MAPS_TO,,Patrick Thoral,1710014990235,
18671-351,Post-operative musculoskeletal /skin - Amputation (non-traumatic),20,,Post-operative musculoskeletal /skin - Amputation (non-traumatic),NICE APACHEIV diagnosen,18671,351,0.41,APPROVED,EQUAL,Patrick Thoral,1711243974426,3654996,Peripheral arterial disease,Condition,MAPS_TO,,Patrick Thoral,1710034324922,
18671-351,Post-operative musculoskeletal /skin - Amputation (non-traumatic),20,,Post-operative musculoskeletal /skin - Amputation (non-traumatic),NICE APACHEIV diagnosen,18671,351,0.41,APPROVED,EQUAL,Patrick Thoral,1711243974426,4220746,Amputee,Observation,MAPS_TO,,Patrick Thoral,1710034407689,
18671-351,Post-operative musculoskeletal /skin - Amputation (non-traumatic),20,,Post-operative musculoskeletal /skin - Amputation (non-traumatic),NICE APACHEIV diagnosen,18671,351,0.41,APPROVED,EQUAL,Patrick Thoral,1711243974426,4217482,Amputation,Procedure,MAPS_TO,,Patrick Thoral,1711243973782,
17022-20,"Leukemia, acute myelocytic",12,,"Leukemia, acute myelocytic",SEC_APACHEIV  Non-operative haematological,17022,20,0.88,APPROVED,EQUAL,Patrick Thoral,1711230500290,140352,"Acute myeloid leukemia, disease",Condition,MAPS_TO,,<auto>,1685372668863,
17008-22,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,1,,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,APACHEIV Post-operative cardiovascular,17008,22,0.39,APPROVED,EQUAL,Patrick Thoral,1711236609630,317576,Coronary arteriosclerosis,Condition,MAPS_TO,,Patrick Thoral,1696502280814,
17008-22,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,1,,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,APACHEIV Post-operative cardiovascular,17008,22,0.39,APPROVED,EQUAL,Patrick Thoral,1711236609630,4281749,Heart valve disorder,Condition,MAPS_TO,,Patrick Thoral,1696502463676,
17008-22,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,1,,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,APACHEIV Post-operative cardiovascular,17008,22,0.39,APPROVED,EQUAL,Patrick Thoral,1711236609630,4336464,Coronary artery bypass graft,Procedure,MAPS_TO,,Patrick Thoral,1711235815831,
17008-22,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,1,,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,APACHEIV Post-operative cardiovascular,17008,22,0.39,APPROVED,EQUAL,Patrick Thoral,1711236609630,4249161,Operation on heart valve,Procedure,MAPS_TO,,Patrick Thoral,1711236606124,
18673-471,Non-operative cardiovascular - Hematomas,1,,Non-operative cardiovascular - Hematomas,NICE SEC APACHEIV diagnosen,18673,471,0.53,APPROVED,EQUAL,Patrick Thoral,1711230545286,4299449,Hematoma,Condition,MAPS_TO,,Patrick Thoral,1710024909506,
18671-237,Post-operative cardiovascular - CABG with aortic valve replacement,656,,Post-operative cardiovascular - CABG with aortic valve replacement,NICE APACHEIV diagnosen,18671,237,0.41,APPROVED,EQUAL,Patrick Thoral,1711236806924,317576,Coronary arteriosclerosis,Condition,MAPS_TO,,Patrick Thoral,1685381117967,
18671-237,Post-operative cardiovascular - CABG with aortic valve replacement,656,,Post-operative cardiovascular - CABG with aortic valve replacement,NICE APACHEIV diagnosen,18671,237,0.41,APPROVED,EQUAL,Patrick Thoral,1711236806924,314054,Aortic valve disorder,Condition,MAPS_TO,,Patrick Thoral,1685381137321,
18671-237,Post-operative cardiovascular - CABG with aortic valve replacement,656,,Post-operative cardiovascular - CABG with aortic valve replacement,NICE APACHEIV diagnosen,18671,237,0.41,APPROVED,EQUAL,Patrick Thoral,1711236806924,4336464,Coronary artery bypass graft,Procedure,MAPS_TO,,Patrick Thoral,1711236669945,
18671-237,Post-operative cardiovascular - CABG with aortic valve replacement,656,,Post-operative cardiovascular - CABG with aortic valve replacement,NICE APACHEIV diagnosen,18671,237,0.41,APPROVED,EQUAL,Patrick Thoral,1711236806924,4095407,Replacement of aortic valve,Procedure,MAPS_TO,,Patrick Thoral,1711236801043,
17017-33,"Spinal/extremity trauma, surgery for",6,,"Spinal/extremity trauma, surgery for",APACHEIV Post-operative trauma,17017,33,0.31,APPROVED,EQUAL,Patrick Thoral,1711245959913,4095850,Spinal injury,Condition,MAPS_TO,,Patrick Thoral,1710013358159,
17017-33,"Spinal/extremity trauma, surgery for",6,,"Spinal/extremity trauma, surgery for",APACHEIV Post-operative trauma,17017,33,0.31,APPROVED,EQUAL,Patrick Thoral,1711245959913,133468,Disorder of limb,Condition,MAPS_TO,,Patrick Thoral,1710014994758,
17017-33,"Spinal/extremity trauma, surgery for",6,,"Spinal/extremity trauma, surgery for",APACHEIV Post-operative trauma,17017,33,0.31,APPROVED,EQUAL,Patrick Thoral,1711245959913,4298562,Operation on spinal cord,Procedure,MAPS_TO,,Patrick Thoral,1711245950449,
17017-33,"Spinal/extremity trauma, surgery for",6,,"Spinal/extremity trauma, surgery for",APACHEIV Post-operative trauma,17017,33,0.31,APPROVED,EQUAL,Patrick Thoral,1711245959913,4301351,Surgical procedure,Procedure,MAPS_TO,,Patrick Thoral,1711245958667,
18671-318,Post-operative genitourinary - Cesarean section,12,,Post-operative genitourinary - Cesarean section,NICE APACHEIV diagnosen,18671,318,0.50,APPROVED,EQUAL,Patrick Thoral,1711241864663,37167887,Maternal disorder during pregnancy,Condition,MAPS_TO,,Patrick Thoral,1711227494960,
18671-318,Post-operative genitourinary - Cesarean section,12,,Post-operative genitourinary - Cesarean section,NICE APACHEIV diagnosen,18671,318,0.50,APPROVED,EQUAL,Patrick Thoral,1711241864663,4167089,Emergency cesarean section,Procedure,MAPS_TO,,Patrick Thoral,1711241859503,
18671-283,Postoperative cardiovascular - Ventricular Septal Defect (VSD) Repair,16,,Post-operative cardiovascular - Ventricular Septal Defect (VSD) Repair,NICE APACHEIV diagnosen,18671,283,0.58,APPROVED,EQUAL,Patrick Thoral,1711248196539,434462,Ventricular septal defect,Condition,MAPS_TO,,<auto>,1685372669755,
18671-283,Postoperative cardiovascular - Ventricular Septal Defect (VSD) Repair,16,,Post-operative cardiovascular - Ventricular Septal Defect (VSD) Repair,NICE APACHEIV diagnosen,18671,283,0.58,APPROVED,EQUAL,Patrick Thoral,1711248196539,4199899,Closure of ventricular septal defect,Procedure,MAPS_TO,,Patrick Thoral,1711248192512,
17009-33,Whipple surgery for pancreatic cancer,33,,Whipple-surgery for pancreatic cancer,APACHEIV Post-operative gastro-intestinal,17009,33,0.59,APPROVED,EQUAL,Patrick Thoral,1711241755563,4180793,Malignant tumor of pancreas,Condition,MAPS_TO,,<auto>,1685372670390,
17009-33,Whipple surgery for pancreatic cancer,33,,Whipple-surgery for pancreatic cancer,APACHEIV Post-operative gastro-intestinal,17009,33,0.59,APPROVED,EQUAL,Patrick Thoral,1711241755563,4020329,Pancreaticoduodenectomy,Procedure,MAPS_TO,,Patrick Thoral,1711241749557,
18671-284,Post-operative Gastrointestinal - Appendectomy,9,,Post-operative gastro-intestinal - Appendectomy,NICE APACHEIV diagnosen,18671,284,0.53,APPROVED,EQUAL,Patrick Thoral,1711234023733,440448,Appendicitis,Condition,MAPS_TO,,Patrick Thoral,1710032822226,
18671-284,Post-operative Gastrointestinal - Appendectomy,9,,Post-operative gastro-intestinal - Appendectomy,NICE APACHEIV diagnosen,18671,284,0.53,APPROVED,EQUAL,Patrick Thoral,1711234023733,4198190,Appendectomy,Procedure,MAPS_TO,,Patrick Thoral,1711234019738,
18671-320,Post-operative Genitourinary - Cystectomy (other reasons),18,,Post-operative genitourinary - Cystectomy (other reasons),NICE APACHEIV diagnosen,18671,320,0.42,APPROVED,EQUAL,Patrick Thoral,1711237224277,201337,Disorder of bladder,Condition,MAPS_TO,,Patrick Thoral,1710033646329,
18671-320,Post-operative Genitourinary - Cystectomy (other reasons),18,,Post-operative genitourinary - Cystectomy (other reasons),NICE APACHEIV diagnosen,18671,320,0.42,APPROVED,EQUAL,Patrick Thoral,1711237224277,4029571,Bladder excision,Procedure,MAPS_TO,,Patrick Thoral,1711237221069,
18671-238,Post-operative cardiovascular - CABG with double valve repair/replacement,61,,Post-operative cardiovascular - CABG with double valve repair/replacement,NICE APACHEIV diagnosen,18671,238,0.35,APPROVED,EQUAL,Patrick Thoral,1711236823325,317576,Coronary arteriosclerosis,Condition,MAPS_TO,,Patrick Thoral,1710031777723,
18671-238,Post-operative cardiovascular - CABG with double valve repair/replacement,61,,Post-operative cardiovascular - CABG with double valve repair/replacement,NICE APACHEIV diagnosen,18671,238,0.35,APPROVED,EQUAL,Patrick Thoral,1711236823325,314054,Aortic valve disorder,Condition,MAPS_TO,,Patrick Thoral,1710032036584,
18671-238,Post-operative cardiovascular - CABG with double valve repair/replacement,61,,Post-operative cardiovascular - CABG with double valve repair/replacement,NICE APACHEIV diagnosen,18671,238,0.35,APPROVED,EQUAL,Patrick Thoral,1711236823325,319843,Mitral valve disorder,Condition,MAPS_TO,,Patrick Thoral,1710032065672,
18671-238,Post-operative cardiovascular - CABG with double valve repair/replacement,61,,Post-operative cardiovascular - CABG with double valve repair/replacement,NICE APACHEIV diagnosen,18671,238,0.35,APPROVED,EQUAL,Patrick Thoral,1711236823325,4336464,Coronary artery bypass graft,Procedure,MAPS_TO,,Patrick Thoral,1711236669945,
18671-238,Post-operative cardiovascular - CABG with double valve repair/replacement,61,,Post-operative cardiovascular - CABG with double valve repair/replacement,NICE APACHEIV diagnosen,18671,238,0.35,APPROVED,EQUAL,Patrick Thoral,1711236823325,4304688,Double valve replacement,Procedure,MAPS_TO,,Patrick Thoral,1711236820160,
18673-472,Non-operative cardiovascular - Hemorrhage (for gastrointestinal bleeding -see GI system) (trauma: see Trauma),17,,Non-operative cardiovascular - Hemorrhage (for gastrointestinal bleeding -see GI system) (trauma: see Trauma),NICE SEC APACHEIV diagnosen,18673,472,0.42,APPROVED,EQUAL,Patrick Thoral,1711230545286,437312,Bleeding,Condition,MAPS_TO,,Patrick Thoral,1710024928687,
18671-352,"Post-operative musculoskeletal /skin - Cellulitis and localized soft tissue infections, surgery for",329,,"Post-operative musculoskeletal /skin - Cellulitis and localized soft tissue infections, surgery for",NICE APACHEIV diagnosen,18671,352,0.43,APPROVED,EQUAL,Patrick Thoral,1711245785724,4320030,Soft tissue infection,Condition,MAPS_TO,,Patrick Thoral,1685395350054,
18671-352,"Post-operative musculoskeletal /skin - Cellulitis and localized soft tissue infections, surgery for",329,,"Post-operative musculoskeletal /skin - Cellulitis and localized soft tissue infections, surgery for",NICE APACHEIV diagnosen,18671,352,0.43,APPROVED,EQUAL,Patrick Thoral,1711245785724,4159949,Surgical procedure on soft tissue,Procedure,MAPS_TO,,Patrick Thoral,1711245785045,
18671-321,Post-operative genitourinary - Cystectomy for neoplasm,58,,Post-operative genitourinary - Cystectomy for neoplasm,NICE APACHEIV diagnosen,18671,321,0.45,APPROVED,EQUAL,Patrick Thoral,1711241839204,197508,Malignant tumor of urinary bladder,Condition,MAPS_TO,,Patrick Thoral,1710033630944,
18671-321,Post-operative genitourinary - Cystectomy for neoplasm,58,,Post-operative genitourinary - Cystectomy for neoplasm,NICE APACHEIV diagnosen,18671,321,0.45,APPROVED,EQUAL,Patrick Thoral,1711241839204,4029571,Bladder excision,Procedure,MAPS_TO,,Patrick Thoral,1711241836126,
18671-285,"Post-operative gastrointestinal - Bleeding-lower GI, surgery for",19,,"Post-operative gastro-intestinal - Bleeding-lower GI, surgery for",NICE APACHEIV diagnosen,18671,285,0.50,APPROVED,EQUAL,Patrick Thoral,1711241081559,4338544,Lower gastrointestinal hemorrhage,Condition,MAPS_TO,,<auto>,1685372672019,
18671-285,"Post-operative gastrointestinal - Bleeding-lower GI, surgery for",19,,"Post-operative gastro-intestinal - Bleeding-lower GI, surgery for",NICE APACHEIV diagnosen,18671,285,0.50,APPROVED,EQUAL,Patrick Thoral,1711241081559,4314251,Laparotomy,Procedure,MAPS_TO,,Patrick Thoral,1711241076968,
18671-239,Post-operative cardiovascular - CABG with mitral valve repair,149,,Post-operative cardiovascular - CABG with mitral valve repair,NICE APACHEIV diagnosen,18671,239,0.42,APPROVED,EQUAL,Patrick Thoral,1711236846947,317576,Coronary arteriosclerosis,Condition,MAPS_TO,,Patrick Thoral,1710031777723,
18671-239,Post-operative cardiovascular - CABG with mitral valve repair,149,,Post-operative cardiovascular - CABG with mitral valve repair,NICE APACHEIV diagnosen,18671,239,0.42,APPROVED,EQUAL,Patrick Thoral,1711236846947,319843,Mitral valve disorder,Condition,MAPS_TO,,Patrick Thoral,1710032065672,
18671-239,Post-operative cardiovascular - CABG with mitral valve repair,149,,Post-operative cardiovascular - CABG with mitral valve repair,NICE APACHEIV diagnosen,18671,239,0.42,APPROVED,EQUAL,Patrick Thoral,1711236846947,4336464,Coronary artery bypass graft,Procedure,MAPS_TO,,Patrick Thoral,1711236669945,
18671-239,Post-operative cardiovascular - CABG with mitral valve repair,149,,Post-operative cardiovascular - CABG with mitral valve repair,NICE APACHEIV diagnosen,18671,239,0.42,APPROVED,EQUAL,Patrick Thoral,1711236846947,4297235,Repair of mitral valve,Procedure,MAPS_TO,,Patrick Thoral,1711236843452,
18671-353,Post-operative musculoskeletal /skin - Cosmetic surgery (all),5,,Post-operative musculoskeletal /skin - Cosmetic surgery (all),NICE APACHEIV diagnosen,18671,353,0.42,APPROVED,EQUAL,Patrick Thoral,1711238170432,4317258,Disorder of skin,Condition,MAPS_TO,,Patrick Thoral,1710034471089,
18671-353,Post-operative musculoskeletal /skin - Cosmetic surgery (all),5,,Post-operative musculoskeletal /skin - Cosmetic surgery (all),NICE APACHEIV diagnosen,18671,353,0.42,APPROVED,EQUAL,Patrick Thoral,1711238170432,4207050,Cosmetic surgery,Procedure,MAPS_TO,,Patrick Thoral,1711238167456,
18673-473,"Non-operative cardiovascular - Hypertension, uncontrolled (for cerebrovascular accident-see Neurological System)",6,,"Non-operative cardiovascular - Hypertension, uncontrolled (for cerebrovascular accident-see Neurological System)",NICE SEC APACHEIV diagnosen,18673,473,0.46,APPROVED,EQUAL,Patrick Thoral,1711230545286,45768449,Hypertensive crisis,Condition,MAPS_TO,,Patrick Thoral,1710024962743,
18671-322,Post-operative genitourinary - Ectopic pregnancy (all),3,,Post-operative genitourinary - Ectopic pregnancy (all),NICE APACHEIV diagnosen,18671,322,0.51,APPROVED,EQUAL,Patrick Thoral,1711238953959,437611,Ectopic pregnancy,Condition,MAPS_TO,,Patrick Thoral,1710033693803,
18671-322,Post-operative genitourinary - Ectopic pregnancy (all),3,,Post-operative genitourinary - Ectopic pregnancy (all),NICE APACHEIV diagnosen,18671,322,0.51,APPROVED,EQUAL,Patrick Thoral,1711238953959,4220384,Removal of ectopic fetus,Procedure,MAPS_TO,,Patrick Thoral,1711238953404,
18671-286,"Post-operative gastrointestinal - Bleeding-other GI, surgery for",12,,"Post-operative gastro-intestinal - Bleeding-other GI, surgery for",NICE APACHEIV diagnosen,18671,286,0.43,APPROVED,EQUAL,Patrick Thoral,1711239528127,192671,Gastrointestinal hemorrhage,Condition,MAPS_TO,,Patrick Thoral,1710032857505,
18671-286,"Post-operative gastrointestinal - Bleeding-other GI, surgery for",12,,"Post-operative gastro-intestinal - Bleeding-other GI, surgery for",NICE APACHEIV diagnosen,18671,286,0.43,APPROVED,EQUAL,Patrick Thoral,1711239528127,4314251,Laparotomy,Procedure,MAPS_TO,,Patrick Thoral,1711239525209,
18671-240,Post-operative cardiovascular - CABG with mitral valve replacement,44,,Post-operative cardiovascular - CABG with mitral valve replacement,NICE APACHEIV diagnosen,18671,240,0.40,APPROVED,EQUAL,Patrick Thoral,1711236865107,317576,Coronary arteriosclerosis,Condition,MAPS_TO,,Patrick Thoral,1710031777723,
18671-240,Post-operative cardiovascular - CABG with mitral valve replacement,44,,Post-operative cardiovascular - CABG with mitral valve replacement,NICE APACHEIV diagnosen,18671,240,0.40,APPROVED,EQUAL,Patrick Thoral,1711236865107,319843,Mitral valve disorder,Condition,MAPS_TO,,Patrick Thoral,1710032065672,
18671-240,Post-operative cardiovascular - CABG with mitral valve replacement,44,,Post-operative cardiovascular - CABG with mitral valve replacement,NICE APACHEIV diagnosen,18671,240,0.40,APPROVED,EQUAL,Patrick Thoral,1711236865107,4336464,Coronary artery bypass graft,Procedure,MAPS_TO,,Patrick Thoral,1711236669945,
18671-240,Post-operative cardiovascular - CABG with mitral valve replacement,44,,Post-operative cardiovascular - CABG with mitral valve replacement,NICE APACHEIV diagnosen,18671,240,0.40,APPROVED,EQUAL,Patrick Thoral,1711236865107,4203153,Replacement of mitral valve,Procedure,MAPS_TO,,Patrick Thoral,1711236862027,
18671-354,"Post-operative musculoskeletal /skin - Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see",10,,"Post-operative musculoskeletal /skin - Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see",NICE APACHEIV diagnosen,18671,354,0.32,APPROVED,EQUAL,Patrick Thoral,1711232413241,73571,Pathological fracture,Condition,MAPS_TO,,Patrick Thoral,1710034494105,
18671-354,"Post-operative musculoskeletal /skin - Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see",10,,"Post-operative musculoskeletal /skin - Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see",NICE APACHEIV diagnosen,18671,354,0.32,APPROVED,EQUAL,Patrick Thoral,1711232413241,4346395,Operation on fracture,Procedure,MAPS_TO,,Patrick Thoral,1711232407887,
18671-323,"Post-operative genitourinary - Exenteration, pelvic-female",1,,"Post-operative genitourinary - Exenteration, pelvic-female",NICE APACHEIV diagnosen,18671,323,0.41,APPROVED,EQUAL,Patrick Thoral,1711242081699,4313916,Metastatic malignant neoplasm to pelvis,Condition,MAPS_TO,,Patrick Thoral,1710033734438,
