sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count_validated,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:islabresult,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
10897,Sediment (urine),358,,358,,,,Sediment (urine),Sediment (urine),LAB-Divers-urine,1,0.29,UNCHECKED,UNREVIEWED,,0,40761542,Other elements in Urine sediment,Measurement,MAPS_TO,,<auto>,1687596176585,
17894,Toxoplasma gondii DNA PCR (liquor),1,,1,,,,Toxoplasma gondii DNA PCR (liquor),Toxoplasma gondii DNA PCR (liquor),LAB-Viro-Micro-liquor,1,0.46,UNCHECKED,UNREVIEWED,,0,36305234,Toxoplasma gondii DNA [Presence] in Placenta by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596176594,
15540,M. tuberculosis DNA PCR (urine),13,,13,,,,M. tuberculosis DNA PCR (urine),M. tuberculosis DNA PCR (urine),LAB-Viro-Micro-urine,1,0.36,UNCHECKED,UNREVIEWED,,0,3026478,Mycobacterium tuberculosis DNA [Presence] in Urine by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596176677,
11333,Chlam.PCR (urine),1,,1,,,,Chlam.PCR (urine),Chlam.PCR (urine),LAB-Viro-Micro-urine,1,0.24,UNCHECKED,UNREVIEWED,,0,3008561,Activated protein C resistance [Time Ratio] in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,<auto>,1687596176783,
17644,Other PCR (ear),3,,3,,,,Overige PCR (oor),Overige PCR (oor),LAB-Viro-Micro-oor,1,0.34,UNCHECKED,UNREVIEWED,,0,3008561,Activated protein C resistance [Time Ratio] in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,<auto>,1687596177037,
10898,Type Cyl. (urine),881,,881,,,,Type Cyl. (urine),Type Cyl. (urine),LAB-Divers-urine,1,0.31,UNCHECKED,UNREVIEWED,,0,36660640,Cylinder mode Refractometer,Measurement,MAPS_TO,,<auto>,1687596177264,
17901,Treponema pallidum agglutination (blood),24,,24,,,,Treponema pallidum agglutinatie (bloed),Treponema pallidum agglutinatie (bloed),LAB-Viro-Micro-bloed,1,0.64,UNCHECKED,UNREVIEWED,,0,3004786,Treponema pallidum Ab [Presence] in Serum by Agglutination,Measurement,MAPS_TO,,<auto>,1687596177733,
11334,Strongyl. (blood),17,,17,,,,Strongyl. (bloed),Strongyl. (bloed),LAB-Viro-Micro-serum,1,0.29,UNCHECKED,UNREVIEWED,,0,36305220,Strongyloides sp identified in Stool by Organism specific culture,Measurement,MAPS_TO,,<auto>,1687596177783,
17645,Other PCR (other),1,,1,,,,Overige PCR (overig),Overige PCR (overig),LAB-Viro-Micro-diversen,1,0.40,UNCHECKED,UNREVIEWED,,0,3008561,Activated protein C resistance [Time Ratio] in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,<auto>,1687596177799,
10899,Type Krist (urine),769,,769,,,,Type Krist (urine),Type Krist (urine),LAB-Divers-urine,1,0.30,UNCHECKED,UNREVIEWED,,0,3007612,Type of Urine tube,Measurement,MAPS_TO,,<auto>,1687596177975,
15550,PCR DNA (other),1,,1,,,,PCR DNA (overig),PCR DNA (overig),LAB-Viro-Micro-diversen,1,0.31,UNCHECKED,UNREVIEWED,,0,3040176,Placer DNA analysis test identifier [Identifier],Measurement,MAPS_TO,,<auto>,1687596178368,
15377,Tropheryma whipplei DNA PCR (other),3,,3,,,,Tropheryma whipplei DNA PCR (overig),Tropheryma whipplei DNA PCR (overig),LAB-Viro-Micro-diversen,1,0.54,UNCHECKED,UNREVIEWED,,0,1176495,Tropheryma whipplei DNA [Presence] in Stool by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596178427,
10900,Mucus (urine),2706,,2706,,,,Slijm (urine),Slijm (urine),LAB-Divers-urine,1,0.34,APPROVED,EQUAL,Patrick Thoral,1687600734537,36304079,Mucus [Presence] in Urine sediment,Measurement,MAPS_TO,,<auto>,1687596178562,
11337,Suspicion (blood),20,,20,,,,Verdenking (bloed),Verdenking (bloed),LAB-Hem-bloed,1,0.26,UNCHECKED,UNREVIEWED,,0,3021800,Base deficit in Blood,Measurement,MAPS_TO,,<auto>,1687596178974,
14402,Adenovirus DNA PCR (br.-alv.lav),79,,79,,,,Adenovirus DNA PCR (br.-alv.lav),Adenovirus DNA PCR (br.-alv.lav),LAB-Viro-Micro-BAL,1,0.23,UNCHECKED,UNREVIEWED,,0,40765217,Adenovirus DNA [Presence] in Bronchoalveolar lavage by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596179006,
10901,bact. (urine),3453,,3453,,,,Bact. (urine),Bact. (urine),LAB-Viro-Micro-urine,1,0.22,APPROVED,EQUAL,Patrick Thoral,1687600430780,36304419,Bacteria [Presence] in Urine,Measurement,MAPS_TO,,Patrick Thoral,1687600429254,
17646,Other PCR (paragraph coupe),1,,1,,,,Overige PCR (paraf. coupe),Overige PCR (paraf. coupe),LAB-Viro-Micro-diversen,1,0.30,UNCHECKED,UNREVIEWED,,0,3008561,Activated protein C resistance [Time Ratio] in Platelet poor plasma by Coagulation assay,Measurement,MAPS_TO,,<auto>,1687596179440,
10765,RSV IF (nasophar.wat),5,,5,,,,RSV IF (nasophar.wat),RSV IF (nasophar.wat),LAB-Viro-Micro-nasophar.wat,1,0.38,UNCHECKED,UNREVIEWED,,0,3016656,Respiratory syncytial virus IgG Ab [Titer] in Serum by Immunofluorescence,Measurement,MAPS_TO,,<auto>,1687596179636,
15556,Mycoplasma pneumoniae DNA PCR (liquor),9,,9,,,,Mycoplasma pneumoniae DNA PCR (liquor),Mycoplasma pneumoniae DNA PCR (liquor),LAB-Viro-Micro-liquor,1,0.50,UNCHECKED,UNREVIEWED,,0,3026395,Mycoplasma pneumoniae Ab [Titer] in Serum,Measurement,MAPS_TO,,<auto>,1687596179649,
11338,Suspicion (urine),5,,5,,,,Verdenking (urine),Verdenking (urine),LAB-Divers-urine,1,0.15,UNCHECKED,UNREVIEWED,,0,40763525,busPIRone [Mass/volume] in Urine,Measurement,MAPS_TO,,<auto>,1687596179830,
11234,PROTEIN jellyfish (sat. urine),1,,1,,,,EIWIT kwal (verz. urine),EIWIT kwal-vur,LAB-Imm-verz. urine,1,0.31,UNCHECKED,UNREVIEWED,,0,3007310,Grayfish IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1687596179943,
15382,M. tuberculosis DNA PCR (sputum),158,,158,,,,M. tuberculosis DNA PCR (sputum),M. tuberculosis DNA PCR (sputum),LAB-Viro-Micro-sputum,1,0.43,APPROVED,EQUAL,Patrick Thoral,1696454592751,3027813,Mycobacterium tuberculosis DNA [Presence] in Sputum by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596180042,
14403,Adenovirus DNA PCR (nasophar.wat),52,,52,,,,Adenovirus DNA PCR (nasophar.wat),Adenovirus DNA PCR (nasophar.wat),LAB-Viro-Micro-nasophar.wat,1,0.31,UNCHECKED,UNREVIEWED,,0,46235749,Adenovirus DNA [Presence] in Nasopharynx by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596180087,
15587,Asp prec as (blood),36,,36,,,,Asp prec as (bloed),Asp prec as (bloed),LAB-Viro-Micro-serum,1,0.32,UNCHECKED,UNREVIEWED,,0,40765349,PhenX - respiratory - arterial blood gas - ABG protocol 090201,Measurement,MAPS_TO,,<auto>,1687596180424,
11339,Suspicion (sat. urine),3,,3,,,,Verdenking (verz. urine),Verdenking-vur,LAB-Divers-verz. urine,1,0.20,UNCHECKED,UNREVIEWED,,0,44816913,Fat.microscopic observation [Presence] in Urine sediment by Oil red O stain,Measurement,MAPS_TO,,<auto>,1687596180574,
11247,Borrelia Ig total (blood),55,,55,,,,Borrelia Ig totaal (bloed),Borrelia Ig totaal (bloed),LAB-Viro-Micro-serum,1,0.28,UNCHECKED,UNREVIEWED,,0,3049488,Borrelia valaisiana IgG Ab [Presence] in Serum by Immunoblot,Measurement,MAPS_TO,,<auto>,1687596180724,
11340,Follow Up (Blood),7,,7,,,,Follow-Up (bloed),Follow-Up (bloed),LAB-Divers-bloed,1,0.26,UNCHECKED,UNREVIEWED,,0,40761163,In sup (b) Ag [Presence] on Red Blood Cells,Measurement,MAPS_TO,,<auto>,1687596181018,
14404,Adenovirus DNA PCR (other),38,,38,,,,Adenovirus DNA PCR (overig),Adenovirus DNA PCR (overig),LAB-Viro-Micro-diversen,1,0.36,UNCHECKED,UNREVIEWED,,0,3034465,Adenovirus sp identified in Specimen by Organism specific culture,Measurement,MAPS_TO,,<auto>,1687596181071,
15588,Asp prec as (other),2,,2,,,,Asp prec as (overig),Asp prec as (overig),LAB-Viro-Micro-diversen,1,0.28,UNCHECKED,UNREVIEWED,,0,3010742,Negative inspiratory pressure setting Ventilator,Measurement,MAPS_TO,,<auto>,1687596181125,
10766,VIRUS breeding (br.-alv.lav),70,,70,,,,VIRUSkweek (br.-alv.lav),VIRUSkweek (br.-alv.lav),LAB-Viro-Micro-BAL,1,0.35,UNCHECKED,UNREVIEWED,,0,21492506,Left ventricular lateral anterior Segmental wall motion by Cardiac angiogram,Measurement,MAPS_TO,,<auto>,1687596181180,
15383,M. tuberculosis DNA PCR (pleural puncture),62,,62,,,,M. tuberculosis DNA PCR (pleurapunct.),M. tuberculosis DNA PCR (pleurapunct.),LAB-Viro-Micro-pleurapunct.,1,0.37,UNCHECKED,UNREVIEWED,,0,3009944,Mycobacterium tuberculosis DNA [Presence] in Pleural fluid by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596181328,
11248,Other Ext PCR (sputum),6,,6,,,,Overige Ext PCR (sputum),Overige Ext PCR (sputum),LAB-Viro-Micro-sputum,1,0.39,UNCHECKED,UNREVIEWED,,0,36203862,Color of Sputum,Measurement,MAPS_TO,,<auto>,1687596181367,
10768,VIRUS culture (vesicle v.),40,,40,,,,VIRUSkweek (blaasjesv.),VIRUSkweek (blaasjesv.),LAB-Viro-Micro-blaasjes,1,0.35,UNCHECKED,UNREVIEWED,,0,3038154,Virus identified in Tissue by Culture,Measurement,MAPS_TO,,<auto>,1687596181580,
15591,Asp prec as (br.-alv.lav),22,,22,,,,Asp prec as (br.-alv.lav),Asp prec as (br.-alv.lav),LAB-Viro-Micro-BAL,1,0.35,UNCHECKED,UNREVIEWED,,0,21492506,Left ventricular lateral anterior Segmental wall motion by Cardiac angiogram,Measurement,MAPS_TO,,<auto>,1687596181701,
14405,JC virus DNA PCR (liquor),9,,9,,,,JC virus DNA PCR (liquor),JC virus DNA PCR (liquor),LAB-Viro-Micro-liquor,1,0.39,UNCHECKED,UNREVIEWED,,0,3036431,JC virus DNA [Presence] in Urine by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596181856,
10771,VIRUS culture (skin exu.),33,,33,,,,VIRUSkweek (huiduitstr.),VIRUSkweek (huiduitstr.),LAB-Viro-Micro-huiduitstr.,1,0.41,UNCHECKED,UNREVIEWED,,0,3002876,Virus identified in Skin by Culture,Measurement,MAPS_TO,,<auto>,1687596182009,
15384,M. tuberculosis DNA PCR (biopsy),76,,76,,,,M. tuberculosis DNA PCR (biopt),M. tuberculosis DNA PCR (biopt),LAB-Viro-Micro-biopt,1,0.32,UNCHECKED,UNREVIEWED,,0,3028393,Mycobacterium tuberculosis DNA [Presence] in Semen by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596182257,
10773,VIRUS culture (mouth exu.),8,,8,,,,VIRUSkweek (monduitstr.),VIRUSkweek (monduitstr.),LAB-Viro-Micro-monduitstr.,1,0.32,UNCHECKED,UNREVIEWED,,0,3038154,Virus identified in Tissue by Culture,Measurement,MAPS_TO,,<auto>,1687596182480,
11252,Factor II Mutation (blood),14,,14,,,,Factor II Mutatie (bloed),Factor II Mutatie (bloed),LAB-Hem-bloed,1,0.25,UNCHECKED,UNREVIEWED,,0,3036449,Gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal,Measurement,MAPS_TO,,<auto>,1687596182527,
15605,Staphylococcus aureus DNA PCR (pleural puncture),1,,1,,,,Staphylococcus aureus DNA PCR (pleurapunct.),Staphylococcus aureus DNA PCR (pleurapunct.),LAB-Viro-Micro-pleurapunct.,1,0.46,UNCHECKED,UNREVIEWED,,0,37021170,Staphylococcus aureus DNA [Presence] in Nose by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596182579,
11254,Chlm.PnIgA (blood),204,,204,,,,Chlm.PnIgA (bloed),Chlm.PnIgA (bloed),LAB-Viro-Micro-serum,1,0.19,APPROVED,EQUAL,Patrick Thoral,1696453976074,3044802,Chlamydophila pneumoniae IgA Ab [Presence] in Serum,Measurement,MAPS_TO,,Patrick Thoral,1696453974507,
10775,VIRUS culture (nasophar.wat),1,,1,,,,VIRUSkweek (nasophar.wat),VIRUSkweek (nasophar.wat),LAB-Viro-Micro-nasophar.wat,1,0.34,UNCHECKED,UNREVIEWED,,0,43055004,Virus identified in Nasopharynx by Culture,Measurement,MAPS_TO,,<auto>,1687596182953,
14406,JC virus DNA PCR (other),1,,1,,,,JC virus DNA PCR (overig),JC virus DNA PCR (overig),LAB-Viro-Micro-diversen,1,0.44,UNCHECKED,UNREVIEWED,,0,3036431,JC virus DNA [Presence] in Urine by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596182959,
11255,Q fever IgG (blood),11,,11,,,,Q-fever IgG (bloed),Q-fever IgG (bloed),LAB-Viro-Micro-serum,1,0.31,UNCHECKED,UNREVIEWED,,0,3001147,Ginger IgG Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1687596183206,
15385,M. tuberculosis DNA PCR (pus),39,,39,,,,M. tuberculosis DNA PCR (pus),M. tuberculosis DNA PCR (pus),LAB-Viro-Micro-pus,1,0.33,UNCHECKED,UNREVIEWED,,0,3028393,Mycobacterium tuberculosis DNA [Presence] in Semen by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596183251,
15610,Mycoplasma pneumoniae DNA PCR (pus),1,,1,,,,Mycoplasma pneumoniae DNA PCR (pus),Mycoplasma pneumoniae DNA PCR (pus),LAB-Viro-Micro-pus,1,0.52,UNCHECKED,UNREVIEWED,,0,3026395,Mycoplasma pneumoniae Ab [Titer] in Serum,Measurement,MAPS_TO,,<auto>,1687596183251,
11256,Inf. A IgG (blood),3,,3,,,,Inf. A IgG (bloed),Inf. A IgG (bloed),LAB-Viro-Micro-serum,1,0.28,UNCHECKED,UNREVIEWED,,0,3015293,Cola IgG Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1687596183543,
10779,VIRUS culture (pleural puncture),4,,4,,,,VIRUSkweek (pleurapunct.),VIRUSkweek (pleurapunct.),LAB-Viro-Micro-pleurapunct.,1,0.46,UNCHECKED,UNREVIEWED,,0,3014775,Virus identified in Pleural fluid by Culture,Measurement,MAPS_TO,,<auto>,1687596183624,
14407,JC virus DNA PCR (blood),2,,2,,,,JC virus DNA PCR (bloed),JC virus DNA PCR (bloed),LAB-Viro-Micro-bloed,1,0.48,UNCHECKED,UNREVIEWED,,0,36204263,JC virus DNA [Presence] in Blood by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596183779,
15611,Legionella pneumophila DNA PCR (throat),59,,59,,,,Legionella pneumophila DNA PCR (keel),Legionella pneumophila DNA PCR (keel),LAB-Viro-Micro-keel,1,0.50,UNCHECKED,UNREVIEWED,,0,3016140,Legionella pneumophila Ab [Titer] in Serum,Measurement,MAPS_TO,,<auto>,1687596183896,
10780,VIRUS culture (sputum),103,,103,,,,VIRUSkweek (sputum),VIRUSkweek (sputum),LAB-Viro-Micro-sputum,1,0.61,UNCHECKED,UNREVIEWED,,0,3016981,Virus identified in Sputum by Culture,Measurement,MAPS_TO,,<auto>,1687596183973,
11257,Inf. A IgA (blood),37,,37,,,,Inf. A IgA (bloed),Inf. A IgA (bloed),LAB-Viro-Micro-serum,1,0.26,UNCHECKED,UNREVIEWED,,0,44786923,Mitogen stimulated gamma interferon positive control spot count [#] in Blood,Measurement,MAPS_TO,,<auto>,1687596183979,
14414,HIV imm.blot (blood),3,,3,,,,HIV imm.blot (bloed),HIV imm.blot (bloed),LAB-Viro-Micro-bloed,1,0.24,UNCHECKED,UNREVIEWED,,0,3011236,HIV identified in Blood by Organism specific culture,Measurement,MAPS_TO,,<auto>,1687596184178,
11258,Inf. B IgG (blood),3,,3,,,,Inf. B IgG (bloed),Inf. B IgG (bloed),LAB-Viro-Micro-serum,1,0.31,UNCHECKED,UNREVIEWED,,0,3028318,Chlamydia trachomatis B IgG Ab [Titer] in Serum,Measurement,MAPS_TO,,<auto>,1687596184377,
10786,VIRUS culture (punctate),1,,1,,,,VIRUSkweek (punctaat),VIRUSkweek (punctaat),LAB-Viro-Micro-punctaat,1,0.43,UNCHECKED,UNREVIEWED,,0,3038154,Virus identified in Tissue by Culture,Measurement,MAPS_TO,,<auto>,1687596184415,
15614,FLT3 ITD (blood),8,,8,,,,FLT3 ITD (bloed),FLT3 ITD (bloed),LAB-Hem-bloed,1,0.65,UNCHECKED,UNREVIEWED,,0,42527977,FLT3 gene internal tandem duplication [Presence] in Bone marrow by Molecular genetics method,Measurement,MAPS_TO,,<auto>,1687596184516,
15386,M. tuberculosis DNA PCR (bone marrow),9,,9,,,,M. tuberculosis DNA PCR (beenmerg),M. tuberculosis DNA PCR (beenmerg),LAB-Viro-Micro-beenmerg,1,0.31,UNCHECKED,UNREVIEWED,,0,3026478,Mycobacterium tuberculosis DNA [Presence] in Urine by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596184666,
11259,Inf. B IgA (blood),37,,37,,,,Inf. B IgA (bloed),Inf. B IgA (bloed),LAB-Viro-Micro-serum,1,0.29,UNCHECKED,UNREVIEWED,,0,3045328,Chlamydia trachomatis B IgA Ab [Presence] in Serum,Measurement,MAPS_TO,,<auto>,1687596184740,
14416,Chlamydia trachomatis DNA PCR (anus),1,,1,,,,Chlamydia trachomatis DNA PCR (anus),Chlamydia trachomatis DNA PCR (anus),LAB-Viro-Micro-anus,1,0.49,UNCHECKED,UNREVIEWED,,0,1988771,Chlamydia trachomatis Ab panel - Serum,Measurement,MAPS_TO,,<auto>,1687596184752,
11260,P.Inf1 IgG (blood),3,,3,,,,P.Inf1 IgG (bloed),P.Inf1 IgG (bloed),LAB-Viro-Micro-serum,1,0.30,UNCHECKED,UNREVIEWED,,0,46236840,SERPINF1 gene full mutation analysis in Blood or Tissue by Sequencing,Measurement,MAPS_TO,,<auto>,1687596185017,
10788,VIROL.MAT. (vesicle v.),1,,1,,,,VIROL.MAT. (blaasjesv.),VIROL.MAT. (blaasjesv.),LAB-Viro-Micro-blaasjes,1,0.28,UNCHECKED,UNREVIEWED,,0,21490887,PCA dose volume.max Infusion pump,Measurement,MAPS_TO,,<auto>,1687596185078,
15615,FLT3 ITD (bone marrow),12,,12,,,,FLT3 ITD (beenmerg),FLT3 ITD (beenmerg),LAB-Hem-beenmerg,1,0.63,UNCHECKED,UNREVIEWED,,0,42527977,FLT3 gene internal tandem duplication [Presence] in Bone marrow by Molecular genetics method,Measurement,MAPS_TO,,<auto>,1687596185122,
11261,P.Inf2 IgG (blood),3,,3,,,,P.Inf2 IgG (bloed),P.Inf2 IgG (bloed),LAB-Viro-Micro-serum,1,0.24,UNCHECKED,UNREVIEWED,,0,3043388,HIV 2 IgG Ab [Presence] in Serum,Measurement,MAPS_TO,,<auto>,1687596185488,
14549,Influenza A RNA PCR (sputum),66,,66,,,,Influenza A RNA PCR (sputum),Influenza A RNA PCR (sputum),LAB-Viro-Micro-sputum,1,0.37,UNCHECKED,UNREVIEWED,,0,3018941,Influenza virus identified in Sputum by Organism specific culture,Measurement,MAPS_TO,,<auto>,1687596185628,
10792,VIROL.MAT. (skin appearance),1,,1,,,,VIROL.MAT. (huiduitstr.),VIROL.MAT. (huiduitstr.),LAB-Viro-Micro-huiduitstr.,1,0.44,UNCHECKED,UNREVIEWED,,0,3039544,Appearance of Skin,Measurement,MAPS_TO,,<auto>,1687596185690,
11262,P.Inf3 IgG (blood),3,,3,,,,P.Inf3 IgG (bloed),P.Inf3 IgG (bloed),LAB-Viro-Micro-serum,1,0.25,UNCHECKED,UNREVIEWED,,0,40762077,Bromelin MUXF3 IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1687596185788,
15387,M. tuberculosis DNA PCR (blood),21,,21,,,,M. tuberculosis DNA PCR (bloed),M. tuberculosis DNA PCR (bloed),LAB-Viro-Micro-bloed,1,0.38,UNCHECKED,UNREVIEWED,,0,3015081,Mycobacterium tuberculosis DNA [Presence] in Blood by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596185821,
15626,Ov.Send. faeces (faeces),1,,1,,,,Ov.Verzend. feces (faeces),Ov.Verzend. feces (faeces),LAB-Divers-faeces,1,0.14,UNCHECKED,UNREVIEWED,,0,3015273,Consistency of Stool,Measurement,MAPS_TO,,<auto>,1687596185912,
11263,P.Inf. IgA (blood),36,,36,,,,P.Inf. IgA (bloed),P.Inf. IgA (bloed),LAB-Viro-Micro-serum,1,0.24,UNCHECKED,UNREVIEWED,,0,44786923,Mitogen stimulated gamma interferon positive control spot count [#] in Blood,Measurement,MAPS_TO,,<auto>,1687596186166,
10800,VIROL.MAT. (pleural punct.),3,,3,,,,VIROL.MAT. (pleurapunct.),VIROL.MAT. (pleurapunct.),LAB-Viro-Micro-pleurapunct.,1,0.30,UNCHECKED,UNREVIEWED,,0,21490887,PCA dose volume.max Infusion pump,Measurement,MAPS_TO,,<auto>,1687596186448,
14551,Influenza A RNA PCR (throat),137,,137,,,,Influenza A RNA PCR (keel),Influenza A RNA PCR (keel),LAB-Viro-Micro-keel,1,0.43,APPROVED,EQUAL,Patrick Thoral,1696455079977,46235757,Influenza virus A RNA [Presence] in Nasopharynx by NAA with probe detection,Measurement,MAPS_TO,,Patrick Thoral,1696455078914,
15642,Varicella-Zoster virus DNA PCR (eye),3,,3,,,,Varicella-Zoster virus DNA PCR (oog),Varicella-Zoster virus DNA PCR (oog),LAB-Viro-Micro-oog,1,0.36,UNCHECKED,UNREVIEWED,,0,3037341,Varicella zoster virus DNA [Presence] in Eye by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596186647,
11264,Borrelia Ig total (liquor),22,,22,,,,Borrelia Ig totaal (liquor),Borrelia Ig totaal (liquor),LAB-Viro-Micro-liquor,1,0.33,UNCHECKED,UNREVIEWED,,0,36303471,Borrelia sp identified in Tissue by Organism specific culture,Measurement,MAPS_TO,,<auto>,1687596186809,
10802,VIROL.MAT. (sputum),12,,12,,,,VIROL.MAT. (sputum),VIROL.MAT. (sputum),LAB-Viro-Micro-sputum,1,0.33,UNCHECKED,UNREVIEWED,,0,36203862,Color of Sputum,Measurement,MAPS_TO,,<auto>,1687596187021,
15388,M. tuberculosis DNA PCR (other),32,,32,,,,M. tuberculosis DNA PCR (overig),M. tuberculosis DNA PCR (overig),LAB-Viro-Micro-diversen,1,0.35,UNCHECKED,UNREVIEWED,,0,3028393,Mycobacterium tuberculosis DNA [Presence] in Semen by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596187358,
11265,Ag.detect (other),1,,1,,,,Ag.detect (overig),Ag.detect (overig),LAB-Viro-Micro-diversen,1,0.44,UNCHECKED,UNREVIEWED,,0,3052964,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation.derived,Measurement,MAPS_TO,,<auto>,1687596187780,
14552,Influenza A RNA PCR (nasophar.wat),94,,94,,,,Influenza A RNA PCR (nasophar.wat),Influenza A RNA PCR (nasophar.wat),LAB-Viro-Micro-nasophar.wat,1,0.32,UNCHECKED,UNREVIEWED,,0,46235757,Influenza virus A RNA [Presence] in Nasopharynx by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596187784,
15643,HSV type 1 DNA PCR (eye),6,,6,,,,HSV type 1 DNA PCR (oog),HSV type 1 DNA PCR (oog),LAB-Viro-Micro-oog,1,0.33,UNCHECKED,UNREVIEWED,,0,43534011,Herpes simplex virus DNA [Identifier] in Specimen by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596188107,
10808,VIROL.MAT. (punctate),1,,1,,,,VIROL.MAT. (punctaat),VIROL.MAT. (punctaat),LAB-Viro-Micro-punctaat,1,0.32,UNCHECKED,UNREVIEWED,,0,21490887,PCA dose volume.max Infusion pump,Measurement,MAPS_TO,,<auto>,1687596188152,
11266,Ag detect (urine),256,,256,,,,Ag.detect (urine),Ag.detect (urine),LAB-Viro-Micro-urine,1,0.25,UNCHECKED,UNREVIEWED,,0,1001832,Time to microorganism growth detection in Specimen,Measurement,MAPS_TO,,<auto>,1687596188408,
15389,M. tuberculosis DNA PCR (br.-alv.lav),197,,197,,,,M. tuberculosis DNA PCR (br.-alv.lav),M. tuberculosis DNA PCR (br.-alv.lav),LAB-Viro-Micro-BAL,1,0.25,APPROVED,EQUAL,Patrick Thoral,1696454086313,21492394,Mycobacterium tuberculosis DNA [Presence] in Bronchoalveolar lavage by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596188669,
11267,LEGIONELLA (urine),10,,10,,,,LEGIONELLA (urine),LEGIONELLA (urine),LAB-Viro-Micro-urine,1,0.47,UNCHECKED,UNREVIEWED,,0,36303465,Legionella sp identified in Tissue by Organism specific culture,Measurement,MAPS_TO,,<auto>,1687596188757,
14553,Influenza A RNA PCR (br.-alv.lav),170,,170,,,,Influenza A RNA PCR (br.-alv.lav),Influenza A RNA PCR (br.-alv.lav),LAB-Viro-Micro-BAL,1,0.26,APPROVED,EQUAL,Patrick Thoral,1696454218110,46235756,Influenza virus A RNA [Presence] in Bronchoalveolar lavage by NAA with probe detection,Measurement,MAPS_TO,,Patrick Thoral,1696454217065,
10812,Mycoplasma pneumoniae DNA PCR (br.-alv.lav),108,,108,,,,Mycoplasma pneumoniae DNA PCR (br.-alv.lav),Mycoplasma pneumoniae DNA PCR (br.-alv.lav),LAB-Viro-Micro-BAL,1,0.38,APPROVED,INEXACT,Patrick Thoral,1696455602117,3026395,Mycoplasma pneumoniae Ab [Titer] in Serum,Measurement,MAPS_TO,,<auto>,1687596188805,
10813,Mycoplasma pneumoniae DNA PCR (nasophar.wat),81,,81,,,,Mycoplasma pneumoniae DNA PCR (nasophar.wat),Mycoplasma pneumoniae DNA PCR (nasophar.wat),LAB-Viro-Micro-nasophar.wat,1,0.44,UNCHECKED,UNREVIEWED,,0,36305584,Mycoplasma pneumoniae DNA [Presence] in Nasopharynx by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596189666,
14554,Influenza A RNA PCR (nasal),1,,1,,,,Influenza A RNA PCR (neus),Influenza A RNA PCR (neus),LAB-Viro-Micro-neus,1,0.38,UNCHECKED,UNREVIEWED,,0,3029994,Influenza virus A polymerase A RNA [Presence] in Isolate by Sequencing,Measurement,MAPS_TO,,<auto>,1687596189678,
15390,M. tuberculosis DNA PCR (liquor),25,,25,,,,M. tuberculosis DNA PCR (liquor),M. tuberculosis DNA PCR (liquor),LAB-Viro-Micro-liquor,1,0.32,UNCHECKED,UNREVIEWED,,0,3028393,Mycobacterium tuberculosis DNA [Presence] in Semen by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1687596189719,
