sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:unitid,ADD_INFO:unit,ADD_INFO:ucum_code,ADD_INFO:low_normal_value,ADD_INFO:high_normal_value,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
10337,Potassium (faeces),23,,,,,Kalium (faeces),Kalium (faeces),LAB-Chem-faeces,97,mmol/l,mmol/L,,,0.53,APPROVED,EQUAL,Patrick Thoral,1696984466767,40762255,Potassium [Moles/volume] in 24 hour Stool,Measurement,MAPS_TO,,Patrick Thoral,1696984466143,
11728,CD13 (blood),9,,,,,CD13 (bloed),CD13 (bloed),LAB-Imm-bloed,191,Geen,,,,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
11492,S.M. (urine),7296,,,,,S.M. (urine),S.M. (urine),LAB-Divers-urine,191,Geen,,1005,1030,0.31,APPROVED,UNMATCHED,Patrick Thoral,1710585359135,0,Unmapped,,MAPS_TO,Density (volumetric mass density or specific mass) of Urine. Similar to 3033543 Specific Gravity of Urine since specific mass of Urine = 1000 g/l. Conversion from Density (g/L) to Specific Gravity (dimensionless): divided by 1000,,0,
18849,Amylase pleural fluid (pleural puncture),32,,,,,Amylase pleuravocht (pleurapunct.),Amylase pleuravocht (pleurapunct.),LAB-Chem-diversen,183,E/l,U/L,,,0.64,APPROVED,EQUAL,Patrick Thoral,1696975743153,3015401,Amylase [Enzymatic activity/volume] in Pleural fluid,Measurement,MAPS_TO,,Patrick Thoral,1696975740438,
6813,bilirubin total,1720,,LOINC,54363-7,Bilirubin.total [Moles/volume] in Blood,Bili Totaal,Bili Totaal,LAB CHEMIE,56,µmol,umol,0,17,0.92,APPROVED,EQUAL,Patrick Thoral,1696976715018,40757494,Bilirubin.total [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696976713735,
11493,pH (urine),7509,,,,,pH (urine),pH (urine),LAB-Divers-urine,191,Geen,,,,0.35,APPROVED,EQUAL,Patrick Thoral,1696986758920,3015736,pH of Urine,Measurement,MAPS_TO,,Patrick Thoral,1696986758449,
8347,Vancomycin top mirror,1,,,,,Vancomycine top spiegel,Vanco_topS,LAB TOXICOLOGIE,63,mg/l,mg/L,20,30,0.52,APPROVED,EQUAL,Patrick Thoral,1715029472776,3011461,Vancomycin [Mass/volume] in Serum or Plasma --peak,Measurement,MAPS_TO,,Patrick Thoral,1715029471661,
11729,CD14 (bone marrow),3,,,,,CD14 (beenmerg),CD14 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10346,Total Nitrogen (urine),87,,,,,Totaal Stikstof (urine),Totaal Stikstof (urine),LAB-Chem-urine,62,g/l,g/L,,,0.47,UNCHECKED,UNREVIEWED,,0,37393827,Urine nitrogen level,Measurement,MAPS_TO,,<auto>,1686354588313,
6815,Approx. ionized,2,,,,,Ca. geioniseerd,CA-geïon,LAB CHEMIE,97,mmol/l,mmol/L,"1,19","1,31",0.29,UNCHECKED,UNREVIEWED,,0,4307178,Measurement of serum ionized calcium,Measurement,MAPS_TO,,<auto>,1686354588402,
18851,Bilirubin drain fluid (drain),181,,,,,Bilirubine drainvocht (drain),Bilirubine drainvocht (drain),LAB-Chem-diversen,99,µmol/l,umol/L,,,0.56,APPROVED,EQUAL,Patrick Thoral,1696976633886,3012310,Bilirubin.total [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696976631407,
11730,CD14 (blood),5,,,,,CD14 (bloed),CD14 (bloed),LAB-Imm-bloed,191,Geen,,,,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
6817,Calcium,5339,,,,,Calcium,CA,LAB CHEMIE,97,mmol/l,mmol/L,"2,15","2,6",0.78,APPROVED,EQUAL,Patrick Thoral,1696976984050,3015377,Calcium [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696976982216,
8362,Tobramycin top mirror,1,,,,,Tobramycine top spiegel,Tobra_topS,LAB TOXICOLOGIE,63,mg/l,mg/L,10,15,0.55,APPROVED,EQUAL,Patrick Thoral,1715199791941,3004090,Tobramycin [Mass/volume] in Serum or Plasma --peak,Measurement,MAPS_TO,,Patrick Thoral,1715199789707,
6767,Antithrombin III,2,,,,,Antithrombine III,ATIII,LAB STOLLING,0,None,,87,125,0.80,APPROVED,EQUAL,Patrick Thoral,1696976021909,3003771,Antithrombin Ag actual/normal in Platelet poor plasma by Immunoassay,Measurement,MAPS_TO,,Patrick Thoral,1696976019975,
8492,AnGap,52,,,,,AnGap,AnGap,LAB CHEMIE,97,mmol/l,mmol/L,,,0.40,APPROVED,EQUAL,Patrick Thoral,1696975773807,3039000,Anion gap in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696975772779,
18852,Calcium (dialysate),11,,,,,Calcium (dialysaat),Calcium (dialysaat),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.35,APPROVED,EQUAL,Patrick Thoral,1696977013740,3002991,Calcium [Moles/volume] in Dialysis fluid,Measurement,MAPS_TO,,Patrick Thoral,1696977011108,
6819,Chlorine,1443,,,,,Chloor,CL,LAB CHEMIE,97,mmol/l,mmol/L,96,106,0.54,APPROVED,EQUAL,Patrick Thoral,1696977213488,3014576,Chloride [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696977212928,
11731,CD15 (bone marrow),3,,,,,CD15 (beenmerg),CD15 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
6768,Basophils,36,,,,,Basofielen,Basofielen,LAB HEMATOLOGIE,0,None,,0,1,0.69,APPROVED,EQUAL,Patrick Thoral,1710246344003,3022096,Basophils/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1710246302000,
6768,Basophils,36,,,,,Basofielen,Basofielen,LAB HEMATOLOGIE,0,None,,0,1,0.69,APPROVED,EQUAL,Patrick Thoral,1710246344003,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710246342708,
10347,TOTAL STOKES (congested urine),84,,,,,TOT.STIKST (verz. urine),TOT.STIKST-vur,LAB-Chem-verz. urine,62,g/l,g/L,,,0.31,UNCHECKED,UNREVIEWED,,0,4308131,"Estrogen measurement, urine",Measurement,MAPS_TO,,<auto>,1686354588954,
6820,cholesterol,6,,,,,Cholesterol,Cholesterol,LAB CHEMIE,97,mmol/l,mmol/L,"3,6","6,5",0.67,UNCHECKED,UNREVIEWED,,0,4171601,Cholesterol screening,Measurement,MAPS_TO,,<auto>,1686354588996,
6822,CK,4355,,,,,CK,CK,LAB CHEMIE,186,IE/l,[IU]/L,0,100,0.27,APPROVED,EQUAL,Patrick Thoral,1696977814526,3007220,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696977813722,
8903,SO2,24404,,,,,SO2,SO2,LAB ASTRUPS,0,None,,,,0.30,APPROVED,EQUAL,Patrick Thoral,1688594985471,42869608,Oxygen saturation [Pure mass fraction] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688594983665,
10351,IG-G (sat. urine),1,,,,,IG-G (verz. urine),IG-G-vur,LAB-Imm-verz. urine,63,mg/l,mg/L,,,0.15,UNCHECKED,UNREVIEWED,,0,3015736,pH of Urine,Measurement,MAPS_TO,,<auto>,1686354589231,
6824,CK MB,2315,,,,,CK-MB,CK-MB,LAB CHEMIE,186,IE/l,[IU]/L,,,0.58,APPROVED,EQUAL,Patrick Thoral,1696977856512,3005785,Creatine kinase.MB [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696977854741,
6771,Cephaline timed,5975,,,,,Cephalinetyd,CT/APTT,LAB STOLLING,3,sec,s,30,40,0.47,APPROVED,EQUAL,Patrick Thoral,1696977470018,3013466,aPTT in Blood by Coagulation assay,Measurement,MAPS_TO,,Patrick Thoral,1696977464598,
18853,Chlorine dialysate (dialysate),1,,,,,Chloor dialysaat (dialysaat),Chloor dialysaat (dialysaat),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.37,APPROVED,EQUAL,Patrick Thoral,1696977629589,3009379,Chloride [Moles/volume] in Dialysis fluid,Measurement,MAPS_TO,,Patrick Thoral,1696977628903,
8904,Vitamin B6 Blood,1,,,,,Vitamine B6 Bloed,Vitamine B6,LAB VITAMINEN,44,nmol/l,nmol/L,,,0.66,UNCHECKED,UNREVIEWED,,0,37209009,Vitamin B6 mass concentration in whole blood,Measurement,MAPS_TO,,<auto>,1686354589581,
10353,TRANSFER. (sat. urine),1,,,,,TRANSFER. (verz. urine),TRANSFER.-vur,LAB-Chem-verz. urine,63,mg/l,mg/L,,,0.39,UNCHECKED,UNREVIEWED,,0,4306252,Transferrin saturation,Measurement,MAPS_TO,,<auto>,1686354589624,
18854,CRP (other),16,,,,,CRP (overig),CRP (overig),LAB-Hem-diversen,63,mg/l,mg/L,0,8,0.48,APPROVED,EQUAL,Patrick Thoral,1696978054736,3035320,C reactive protein [Mass/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696978052977,
6772,Eos Abs Tel,3,,,,,Eos Abs Tel,EoAbs,LAB HEMATOLOGIE,0,None,,0,600,0.39,APPROVED,EQUAL,Patrick Thoral,1696978594691,3009932,Eosinophils [#/volume] in Blood by Manual count,Measurement,MAPS_TO,,Patrick Thoral,1696978593939,
6825,CRP,399,,,,,CRP,CRP,LAB CHEMIE,63,mg/l,mg/L,3,8,0.56,APPROVED,EQUAL,Patrick Thoral,1696978041425,3020460,C reactive protein [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696978036657,
10356,THROMBO'S (other),13,,,,,THROMBO'S (overig),THROMBO'S (overig),LAB-Hem-diversen,101,10^9/l,10*9/L,,,0.35,UNCHECKED,UNREVIEWED,,0,4095462,Thrombotest,Measurement,MAPS_TO,,<auto>,1686354589858,
8908,Serum Protein,3,,,,,Serum Eiwit,Serum Eiwit,LAB CHEMIE,62,g/l,g/L,,,0.87,APPROVED,EQUAL,Patrick Thoral,1710255098273,3020630,Protein [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1710255096164,
6773,Eosinophils,44,,,,,Eosinofielen,Eosinofielen,LAB HEMATOLOGIE,0,None,,1,4,0.68,APPROVED,EQUAL,Patrick Thoral,1710245520324,3006504,Eosinophils/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696978814504,
6773,Eosinophils,44,,,,,Eosinofielen,Eosinofielen,LAB HEMATOLOGIE,0,None,,1,4,0.68,APPROVED,EQUAL,Patrick Thoral,1710245520324,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710245518985,
10358,MCV (other),1,,,,,MCV (overig),MCV (overig),LAB-Hem-diversen,55,fl,fL,,,0.53,UNCHECKED,UNREVIEWED,,0,3024731,MCV [Entitic volume],Measurement,MAPS_TO,,<auto>,1686354590006,
18859,Glucose drain fluid (drain),17,,,,,Glucose drainvocht (drain),Glucose drainvocht (drain),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.44,APPROVED,EQUAL,Patrick Thoral,1696983553130,3035729,Glucose [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696983552360,
6826,Protein total,57,,,,,Eiwit totaal,Tot. Eiwit,LAB CHEMIE,62,g/l,g/L,40,80,0.90,APPROVED,EQUAL,Patrick Thoral,1696978475582,3020630,Protein [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696978470454,
8912,TYBC/transf,9,,,,,TYBC/transf-verz,TYBC/transf-verz,LAB CHEMIE,97,mmol/l,mmol/L,,,0.40,UNCHECKED,UNREVIEWED,,0,3053315,Nucleated erythrocytes/100 cells in Cerebral spinal fluid,Measurement,MAPS_TO,,<auto>,1686354590111,
6774,Erythrocytes,251,,,,,Erythrocyten,Erythrocyten,LAB HEMATOLOGIE,53,10^12/l,10*12/L,4,"5,5",0.83,APPROVED,EQUAL,Patrick Thoral,1696979811852,3026361,Erythrocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696979810717,
6828,Phosphate,5212,,,,,Fosfaat,Fosfaat,LAB CHEMIE,97,mmol/l,mmol/L,"0,85","1,4",0.76,APPROVED,EQUAL,Patrick Thoral,1696982516199,3003458,Phosphate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696982515394,
8915,CA++(7.4),38,,,,,CA++(7.4),CA++(7.4),LAB CHEMIE,97,mmol/l,mmol/L,,,0.26,APPROVED,EQUAL,Patrick Thoral,1696976876626,3048816,Calcium.ionized [Moles/volume] adjusted to pH 7.4 in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696976874743,
10363,Aldosterone (blood),3,,,,,Aldosteron (bloed),Aldosteron (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.53,UNCHECKED,UNREVIEWED,,0,4308581,Aldosterone measurement,Measurement,MAPS_TO,,<auto>,1686354590396,
18860,Hb pleural fluid (pleural puncture),26,,,,,Hb pleuravocht (pleurapunct.),Hb pleuravocht (pleurapunct.),LAB-Hem-diversen,97,mmol/l,mmol/L,,,0.46,APPROVED,UNMATCHED,Patrick Thoral,1696983934734,0,Unmapped,,MAPS_TO,,,0,
6775,FibrAfbrProd,2,,,,,FibrAfbrProd,FDP,LAB HEMATOLOGIE,64,mg/dl,mg/dL,0,1,0.24,UNCHECKED,UNREVIEWED,,0,4208541,Thrombin time,Measurement,MAPS_TO,,<auto>,1686354590538,
6831,Range GT,2001,,,,,Gamma GT,Gamma GT,LAB CHEMIE,183,E/l,U/L,0,36,0.40,APPROVED,EQUAL,Patrick Thoral,1696982808485,3026910,Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696982806240,
8916,FO2Hb,142,,,,,FO2Hb,FO2Hb,LAB ASTRUPS,0,None,,94,97,0.33,APPROVED,EQUAL,Patrick Thoral,1696982445614,3014646,Fractional oxyhemoglobin in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696982444671,
6833,glucose,7892,,LOINC,15074-8,Glucose [Moles/volume] in Blood,Glucose Bloed,Glucose,LAB CHEMIE,97,mmol/l,mmol/L,3,9,0.74,APPROVED,EQUAL,Patrick Thoral,1696983476641,3020491,Glucose [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696983475955,
6776,Fibrinogen,35,,,,,Fibrinogeen,Fibrinogeen,LAB HEMATOLOGIE,62,g/l,g/L,"2,5","4,5",0.86,UNCHECKED,UNREVIEWED,,0,4287768,Fibrinogen titer,Measurement,MAPS_TO,,<auto>,1686354590778,
18861,Ht pleural fluid (pleural punct.),7,,,,,Ht pleuravocht (pleurapunct.),Ht pleuravocht (pleurapunct.),LAB-Hem-diversen,191,Geen,,,,0.41,APPROVED,WIDER,Patrick Thoral,1710465038999,42869583,Hematocrit [Pure volume fraction] of Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1710465026313,
6835,serum potassium,8612,,LOINC,2823-3,Potassium [Moles/volume] in Serum or Plasma,Kalium,K,LAB CHEMIE,97,mmol/l,mmol/L,"3,6","5,2",0.82,APPROVED,EQUAL,Patrick Thoral,1688595710165,3023103,Potassium [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688595707520,
8917,Chlorine in Urine,4,,,,,Chloor in Urine,Chloor-Urine,LAB URINE,96,mol/l,mol/L,,,0.56,APPROVED,EQUAL,Patrick Thoral,1696977639556,3007733,Chloride [Moles/volume] in Urine,Measurement,MAPS_TO,,Patrick Thoral,1696977638980,
10365,Thyroxine Binding Globulin (blood),1,,,,,Thyroxine Bindend Globuline (bloed),Thyroxine Bindend Globuline (bloed),LAB-Endo-bloed,44,nmol/l,nmol/L,,,0.78,UNCHECKED,UNREVIEWED,,0,4190692,Thyroxine binding globulin measurement,Measurement,MAPS_TO,,<auto>,1686354591028,
6777,hematocrit,7511,,LOINC,20570-8,Hematocrit [Volume Fraction] of Blood,Hematocriet,Ht,LAB HEMATOLOGIE,8,l,L,"0,35","0,5",1.00,APPROVED,EQUAL,Patrick Thoral,1710252091959,42869588,Hematocrit [Pure volume fraction] of Blood by Automated count,Measurement,MAPS_TO,,Patrick Thoral,1710252089596,
18862,Magnesium (dialysate),10,,,,,Magnesium (dialysaat),Magnesium (dialysaat),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.48,APPROVED,EQUAL,Patrick Thoral,1696986216716,3050123,Magnesium [Moles/volume] in Peritoneal dialysis fluid,Measurement,MAPS_TO,,Patrick Thoral,1696986216007,
10368,Copper (blood),8,,,,,Koper (bloed),Koper (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,,,0.51,UNCHECKED,UNREVIEWED,,0,37392180,Blood copper level,Measurement,MAPS_TO,,<auto>,1686354591268,
6778,hemoglobin,7603,,LOINC,59260-0,Hemoglobin [Moles/volume] in Blood],Hemoglobine,Hb,LAB HEMATOLOGIE,97,mmol/l,mmol/L,"7,5",11,0.78,APPROVED,EQUAL,Patrick Thoral,1696984146161,40762351,Hemoglobin [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696984142352,
8922,Amylase in Urine,1,,,,,Amylase in Urine,Amylase-Urine,LAB URINE,97,mmol/l,mmol/L,,,0.71,APPROVED,EQUAL,Patrick Thoral,1696975703754,3017315,Amylase [Enzymatic activity/volume] in Urine,Measurement,MAPS_TO,,Patrick Thoral,1696975701386,
6836,serum creatinine,6481,,LOINC,15045-8,Creatine [Moles/volume] in Serum or Plasma,Kreatinine,Kreat,LAB CHEMIE,56,µmol,umol,30,100,1.00,APPROVED,EQUAL,Patrick Thoral,1710255103055,3020564,Creatinine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1710255011458,
6836,serum creatinine,6481,,LOINC,15045-8,Creatine [Moles/volume] in Serum or Plasma,Kreatinine,Kreat,LAB CHEMIE,56,µmol,umol,30,100,1.00,APPROVED,EQUAL,Patrick Thoral,1710255103055,8749,micromole per liter,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710255032150,
10369,Copper (urine),1,,,,,Koper (urine),Koper (urine),LAB-Chem-urine,99,µmol/l,umol/L,,,0.55,UNCHECKED,UNREVIEWED,,0,4296480,"Copper measurement, urine",Measurement,MAPS_TO,,<auto>,1686354591523,
8923,Leuco/3ul,50,,,,,Leuco/3ul,Leuco/3ul,LAB LIQUOR,0,None,,,,0.28,APPROVED,EQUAL,Patrick Thoral,1696985927400,3016543,Leukocytes [#/volume] in Cerebral spinal fluid,Measurement,MAPS_TO,,Patrick Thoral,1696985923920,
6837,lactate,1476,,LOINC,32693-4,Lactate [Moles/volume] in Blood,Laktaat,Laktaat,LAB CHEMIE,97,mmol/l,mmol/L,"0,6","2,4",0.47,APPROVED,EQUAL,Patrick Thoral,1688596187250,3014111,Lactate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688596184940,
6838,LDH,1522,,,,,LDH,LDH,LAB CHEMIE,186,IE/l,[IU]/L,0,275,0.54,APPROVED,EQUAL,Patrick Thoral,1696985689519,3016436,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696985688897,
18864,NT-proBNP pleural fluid (pleural punct.),3,,,,,NT-proBNP pleuravocht (pleurapunct.),NT-proBNP pleuravocht (pleurapunct.),LAB-Chem-diversen,203,ng/l,ng/L,,,0.49,UNCHECKED,UNREVIEWED,,0,3029187,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,<auto>,1686354591719,
10370,COPPER (sat. urine),1,,,,,KOPER (verz. urine),KOPER-vur,LAB-Chem-verz. urine,99,µmol/l,umol/L,,,0.43,UNCHECKED,UNREVIEWED,,0,4296480,"Copper measurement, urine",Measurement,MAPS_TO,,<auto>,1686354591778,
6839,Magnesium,4633,,,,,Magnesium,Mg,LAB CHEMIE,97,mmol/l,mmol/L,"0,75","1,02",0.84,APPROVED,EQUAL,Patrick Thoral,1696986204790,3033836,Magnesium [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696986203934,
6779,white blood cell count,6474,,LOINC,26464-8,Leukocytes [#/volume] in Blood,Leucocyten,Leucocyten,LAB HEMATOLOGIE,101,10^9/l,10*9/L,4,10,1.00,APPROVED,EQUAL,Patrick Thoral,1710257434715,3010813,Leukocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1710257433371,
9553,hemoglobin (blood gas),21409,,LOINC,59260-0,Hemoglobin [Moles/volume] in Blood],CtHB Astrup,CtHB Astrup,LAB ASTRUPS,97,mmol/l,mmol/L,"7,4","11,2",0.50,APPROVED,EQUAL,Patrick Thoral,1688595055181,40762351,Hemoglobin [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688595053178,
18866,Osmolality (other),1,,,,,Osmolaliteit (overig),Osmolaliteit (overig),LAB-Chem-diversen,192,mosmol/kg,mosm/kg,,,0.70,APPROVED,EQUAL,Patrick Thoral,1696986596630,3004663,Osmolality of Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696986596051,
10371,IgD (blood),1,,,,,IgD (bloed),IgD (bloed),LAB-Imm-bloed,63,mg/l,mg/L,,,0.53,UNCHECKED,UNREVIEWED,,0,3044358,IgD [Presence] in Serum,Measurement,MAPS_TO,,<auto>,1686354591983,
6780,Lymphocytes Abs,1,,,,,Lymfocyten Abs,LymfoAbs,LAB HEMATOLOGIE,101,10^9/l,10*9/L,"1,2","2,9",0.63,APPROVED,EQUAL,Patrick Thoral,1696986186367,3019198,Lymphocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696986184582,
6840,serum sodium,8602,,LOINC,2951-2,Sodium [Moles/volume] in Serum or Plasma,Natrium,Na,LAB CHEMIE,97,mmol/l,mmol/L,137,147,1.00,APPROVED,EQUAL,Patrick Thoral,1688595727958,3019550,Sodium [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688595726027,
6781,Lymphocytes,48,,,,,Lymfocyten,Lymfocyten,LAB HEMATOLOGIE,0,None,,20,45,0.79,APPROVED,EQUAL,Patrick Thoral,1710254295819,3002030,Lymphocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696986168576,
6781,Lymphocytes,48,,,,,Lymfocyten,Lymfocyten,LAB HEMATOLOGIE,0,None,,20,45,0.79,APPROVED,EQUAL,Patrick Thoral,1710254295819,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710254293880,
10373,Gluc.Kwan. (sat. urine),1,,,,,Gluc.Kwan. ( verz. urine),Gluc.Kwan.  (verz. urine),LAB-Chem-verz. urine,97,mmol/l,mmol/L,,,0.13,APPROVED,EQUAL,Patrick Thoral,1696984955932,3035381,Glucose [Moles/volume] in 24 hour Urine,Measurement,MAPS_TO,,Patrick Thoral,1696984955241,
6782,M.C.H.,140,,,,,M.C.H.,MCH,LAB HEMATOLOGIE,0,None,,1720,2200,0.35,APPROVED,EQUAL,Patrick Thoral,1715198585858,40762531,MCH [Entitic substance],Measurement,MAPS_TO,,Patrick Thoral,1715198530234,
6782,M.C.H.,140,,,,,M.C.H.,MCH,LAB HEMATOLOGIE,0,None,,1720,2200,0.35,APPROVED,EQUAL,Patrick Thoral,1715198585858,710189,attomole,Unit,MAPS_TO_UNIT,,Patrick Thoral,1715198573942,
6845,plasma amylase,1138,,,,,Plasma Amylase,Amylase,LAB CHEMIE,183,E/l,U/L,0,115,0.84,APPROVED,EQUAL,Patrick Thoral,1696986839339,3016771,Amylase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696986837672,
18867,Total Protein drain fluid (drain),9,,,,,Totaal Eiwit drainvocht (drain),Totaal Eiwit drainvocht (drain),LAB-Chem-diversen,62,g/l,g/L,,,0.53,UNCHECKED,UNREVIEWED,,0,4119650,Total protein measurement,Measurement,MAPS_TO,,<auto>,1686354592526,
6783,M.C.H.C.,139,,,,,M.C.H.C.,MCHC,LAB HEMATOLOGIE,97,mmol/l,mmol/L,"19,3","22,8",0.33,APPROVED,EQUAL,Patrick Thoral,1715033424387,40762530,MCHC [Moles/volume],Measurement,MAPS_TO,,Patrick Thoral,1715033423445,
10377,Bili (Liq) (liqueur),1,,,,,Bili (Liq) (liquor),Bili (Liq) (liquor),LAB-Chem-liquor,99,µmol/l,umol/L,,,0.21,APPROVED,EQUAL,Patrick Thoral,1696976541119,44816798,Bilirubin.total [Moles/volume] in Cerebral spinal fluid,Measurement,MAPS_TO,,Patrick Thoral,1696976540117,
9555,sodium - direct ion specific electrode measurement,19785,,LOINC,2947-0,Sodium [Moles/volume] in Blood,Natrium Astrup,Na+ Astrup,LAB ASTRUPS,97,mmol/l,mmol/L,135,148,0.74,APPROVED,EQUAL,Patrick Thoral,1688595208543,3000285,Sodium [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688595207549,
6784,M.C.V.,141,,,,,M.C.V.,MCV,LAB HEMATOLOGIE,55,fl,fL,84,104,0.24,APPROVED,EQUAL,Patrick Thoral,1715033470489,3023599,MCV [Entitic volume] by Automated count,Measurement,MAPS_TO,,Patrick Thoral,1715033468451,
18869,Triglycerides drain fluid (drain),60,,,,,Triglyceriden drainvocht (drain),Triglyceriden drainvocht (drain),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.49,APPROVED,EQUAL,Patrick Thoral,1710255918707,3026101,Triglyceride [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1710255917143,
6785,Monocytes,49,,,,,Monocyten,Monocyten,LAB HEMATOLOGIE,0,None,,1,9,0.78,APPROVED,EQUAL,Patrick Thoral,1710245436694,3019069,Monocytes/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696986441077,
6785,Monocytes,49,,,,,Monocyten,Monocyten,LAB HEMATOLOGIE,0,None,,1,9,0.78,APPROVED,EQUAL,Patrick Thoral,1710245436694,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710245435425,
6786,Neutrophils,40,,,,,Neutrofielen,Neutrofielen,LAB HEMATOLOGIE,0,None,,45,70,0.71,APPROVED,EQUAL,Patrick Thoral,1710245947207,3018010,Neutrophils/100 leukocytes in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696986511971,
6786,Neutrophils,40,,,,,Neutrofielen,Neutrofielen,LAB HEMATOLOGIE,0,None,,45,70,0.71,APPROVED,EQUAL,Patrick Thoral,1710245947207,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710245945208,
6846,partial pressure of carbon dioxide in blood,25348,,LOINC,11557-6,Carbon dioxide [Partial pressure] in Blood,PCO2,PCO2,LAB ASTRUPS,173,mmHg,mm[Hg],36,44,1.00,APPROVED,EQUAL,Patrick Thoral,1688594319671,3013290,Carbon dioxide [Partial pressure] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688594318861,
